"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
2012-05-06 5 40 6 2012 0 12058024.9651009 118351.263305777 0 2691243.21969983 128350.263305777 0
2012-05-13 5 41 13 2012 0 17368775.2927604 682000.809636637 0 3000060.73310834 691999.809636637 0
2012-05-20 5 42 20 2012 0 18519102.1416809 1658971.52805338 0 3054322.02735194 1668970.52805338 0
2012-05-27 5 43 27 2012 0 39248367.3655281 3299853.40531435 0 3463945.24143995 3309852.40531435 0
2012-06-03 6 44 3 2012 0 37824987.4751119 5918837.36678846 0 3371572.52832816 5928836.36678846 0
2012-06-10 6 45 10 2012 0 31046943.2377365 780646.719141845 0 3440120.66475353 790645.719141845 0
2012-06-17 6 46 17 2012 0 35113227.6234625 1484519.04347605 0 4223316.49344845 1494518.04347605 0
2012-06-24 6 47 24 2012 0 38496404.3683633 3956262.40226699 0 4267424.05433503 3966261.40226699 0
2012-07-01 7 48 1 2012 0 40778497.8289535 5318378.98576131 0 4255915.13623886 5328377.98576131 0
2012-07-08 7 49 8 2012 0 43240982.4581559 3887938.2667586 0 4182784.55293084 3897937.2667586 0
2012-07-15 7 50 15 2012 0 43517610.6929504 3434813.98655548 0 4508180.77685135 3444812.98655548 0
2012-07-22 7 51 22 2012 0 43360545.172965 2027849.5469827 0 4036984.03348668 2037848.5469827 0
2012-07-29 7 52 29 2012 0 43148882.1615191 0 0 3236349.94698716 9999 588050.053012841
2012-08-05 8 1 5 2012 0 111931837.184751 3136356.85712853 0 3211180.28024516 3146355.85712854 0
2012-08-12 8 2 12 2012 0 325184762.111 2395920.05878398 0 3312975.56440786 2405919.05878398 0
2012-08-19 8 3 19 2012 0 326902201.892234 2159256.03180919 0 3208431.94129563 2169255.03180919 0
2012-08-26 8 4 26 2012 0 140039512.726079 2154189.45221628 0 1498306.65325559 2164188.45221628 112093.346744411
2012-09-02 9 5 2 2012 56291.2284156109 40025760.3429354 2350719.58179251 325539.292822354 894944.707177646 2131365.74366408 484800
2012-09-09 9 6 9 2012 95775.9953852633 39385397.7551037 2606678.65946095 513213.607752944 750902.392247056 2306964.84322511 181800
2012-09-16 9 7 16 2012 103884.861850698 38876747.586688 2532407.29957716 555031.765055231 752716.234944769 2204525.74936813 181800
2012-09-23 9 8 23 2012 113656.298175737 38104847.8362988 2450368.56405081 601883.609843305 749496.390156695 2088626.83888094 181800
2012-09-30 9 9 30 2012 121641.759871233 37346475.8921249 2203055.65051393 645289.148787575 749722.851212425 1811239.71020076 181800
2012-10-07 10 10 7 2012 140614.513045728 32406225.3599337 2719633.29499066 634085.908350212 795831.691649788 2285628.99461103 363600
2012-10-14 10 11 14 2012 154244.690819309 31381855.2983766 2422939.74641882 683484.533901515 781338.666098485 1947270.63391616 363600
2012-10-21 10 12 21 2012 159662.024374873 30393131.1744391 1787995.31358062 712422.249875109 787306.550124891 1290042.91265385 363600
2012-10-28 10 13 28 2012 157104.139035115 29663963.8260059 1279216.36776389 702407.676055675 832226.723944325 788816.241312676 363600
2012-11-04 11 14 4 2012 0 29209066.0931991 940917.908027681 0 1662951.10383084 950916.908027681 254648.896169162
2012-11-11 11 15 11 2012 0 29371492.7677988 3022394.64422883 0 1655593.77628095 3032393.64422883 3127606.22371905
2012-11-18 11 16 18 2012 0 27629105.4768185 1102101.38454435 0 1667251.20053264 1112100.38454435 3072748.79946736
2012-11-25 11 17 25 2012 0 27046541.9235987 299592.228142651 0 1604789.78910034 309591.228142651 3092010.21089966
2012-12-02 12 18 2 2012 0 27441351.2680021 313264.160461249 0 1636005.6856122 323263.160461249 3017594.3143878
2012-12-09 12 19 9 2012 0 27351772.249668 3560006.3014024 0 1501677.33328842 3570005.3014024 1803738.86671158
2012-12-16 12 20 16 2012 0 25745708.2573567 2218374.41289833 0 1637857.8941823 2228373.41289833 1747352.9058177
2012-12-23 12 21 23 2012 920.160601030595 23999215.8892176 841800.564415813 4574.88579559047 1652229.11420441 849341.092609052 1812776.28579559
2012-12-30 12 22 30 2012 186.114125943343 22778029.1217034 85770.2700081353 884.21852372773 1743183.78147627 95285.384195637 1438016.21852373
2013-01-06 1 23 6 2013 4639.61127412695 27043122.4662592 5427161.33665804 22404.4855767931 1725057.11442321 5422334.61185583 727200
2013-01-13 1 24 13 2013 3903.12419306862 25989083.3928419 4788105.63204699 19216.2521890944 1731638.94781091 4785338.81684702 727200
2013-01-20 1 25 20 2013 0 24885715.379176 4121380.87363767 0 1779508.61377188 4131379.87363767 684571.38622812
2013-01-27 1 26 27 2013 25901.9942755394 23877443.1743952 3536720.58983979 131914.210889382 1625728.18911062 3461816.12440097 727200
2013-02-03 2 27 3 2013 19191.890761427 22587460.5610426 2835148.13772629 99625.8787963069 1661410.12120369 2780701.61606732 727200
2013-02-10 2 28 10 2013 3920.41184973424 21488495.3895454 5205052.92817044 18807.4118463625 1628906.58815364 5202460.36938866 969600
2013-02-17 2 29 17 2013 0 20122542.498754 4579226.52423934 0 1608010.16976773 4589225.52423934 880789.830232275
2013-02-24 2 30 24 2013 0 18917557.2997441 4081923.02584709 0 1664001.50691732 4091922.02584709 712598.493082683
2013-03-03 3 31 3 2013 0 17976862.3493938 3646240.77887456 0 1548030.23672682 3656239.77887456 716369.763273184
2013-03-10 3 32 10 2013 0 17279051.8320309 4166287.68462619 0 1598682.47194252 4176286.68462619 1657217.52805748
2013-03-17 3 33 17 2013 0 15929166.9447532 3058694.02527332 0 1448266.71146944 3068693.02527332 1708333.28853056
2013-03-24 3 34 24 2013 0 14459880.2475176 1843059.67950876 0 1509189.58396917 1853058.67950876 1548110.41603083
2013-03-31 3 35 31 2013 0 13694905.5665452 1031663.92217885 0 1726891.5369793 1041662.92217885 1231108.4630207
2013-04-07 4 36 7 2013 0 14043235.7737464 444554.886509887 0 1738102.68184643 454553.886509887 1038397.31815357
2013-04-14 4 37 14 2013 0 14142517.6074569 359095.086556308 0 1945825.25814734 369094.086556308 770374.741852663
2013-04-21 4 38 21 2013 0 14120361.7422822 265468.486219932 0 1855031.59470521 275467.486219932 800868.405294786
2013-04-28 4 39 28 2013 0 14388535.8981182 434937.832863489 0 2184060.3295916 444936.832863489 411539.670408398
2013-05-05 5 40 5 2013 0 16234813.6252467 182556.066244033 0 2650282.26592031 192555.066244033 0
2013-05-12 5 41 12 2013 0 21259269.5778026 349222.337143905 0 3314786.52186021 359221.337143905 0
2013-05-19 5 42 19 2013 0 24932014.7787039 1907254.35487025 0 3057780.70522386 1917253.35487025 0
2013-05-26 5 43 26 2013 0 29990819.8819819 3123598.58446544 0 3017991.72539637 3133597.58446544 0
2013-06-02 6 44 2 2013 0 95610275.8159904 3867909.02805376 0 3169390.46267553 3877908.02805376 0
2013-06-09 6 45 9 2013 0 65556017.5844275 1271123.74428911 0 2934669.63790661 1281122.74428911 0
2013-06-16 6 46 16 2013 0 156733512.337362 2550574.71526561 0 3719012.66504673 2560573.71526561 0
2013-06-23 6 47 23 2013 0 37900366.4840048 2739836.96455307 0 3750233.98571779 2749835.96455307 0
2013-06-30 6 48 30 2013 0 40039630.6123872 2479186.66587882 0 3694064.61832928 2489185.66587882 0
2013-07-07 7 49 7 2013 0 62520708.6584839 2162849.73077279 0 2512046.65672681 2172848.73077279 1363653.34327319
2013-07-14 7 50 14 2013 0 424592547.878574 1150429.23156787 0 3043277.51454755 1160428.23156787 815322.485452453
2013-07-21 7 51 21 2013 0 275303213.946316 698280.726124472 0 2228630.63006488 708279.726124472 1612869.36993512
2013-07-28 7 52 28 2013 0 76922784.6359536 0 0 1151297.54611438 9999 2673102.45388562
2013-08-04 8 1 4 2013 0 176640891.501106 2130903.21739544 0 1951406.81464792 2140902.21739544 0
2013-08-11 8 2 11 2013 0 186634253.937547 2131596.4976605 0 1920977.85040282 2141595.4976605 0
2013-08-18 8 3 18 2013 0 143878986.690749 2131970.00882956 0 1559805.62777858 2141969.00882956 0
2013-08-25 8 4 25 2013 0 152820256.188416 2154061.68116094 0 1595494.81311657 2164060.68116094 14905.1868834344
2013-09-01 9 5 1 2013 22659.754859233 41695796.7239143 2702681.10746055 137297.016253144 1083186.98374686 2617695.64228047 484800
2013-09-08 9 6 8 2013 65018.761678568 40299512.9307806 3255698.07992334 361370.714762279 902745.285237721 3006819.00763081 181800
2013-09-15 9 7 15 2013 79108.7263368114 40344134.011042 3221762.1321341 439789.830762264 867958.169237736 2916112.96034736 181800
2013-09-22 9 8 22 2013 104232.700316589 40049911.7331505 2990306.71572894 572469.818200766 778910.181799234 2651187.48542681 181800
2013-09-29 9 9 29 2013 97307.508789982 39690772.8029699 2892606.7552718 529925.541219573 865086.458780427 2578660.66722776 181800
2013-10-06 10 10 6 2013 113046.567642711 34599187.6172012 3719479.08077497 521175.929401132 908741.670598868 3367693.9528205 363600
2013-10-13 10 11 13 2013 138637.766603195 33643635.9566526 3200734.57642626 640204.878815082 824618.321184918 2764153.75703808 363600
2013-10-20 10 12 20 2013 158995.768384873 32601861.09398 2550783.33598448 737039.697592082 762689.102407918 2046049.40031629 363600
2013-10-27 10 13 27 2013 167681.553888123 31557256.6475468 1811986.25551644 785030.960330435 749603.439669565 1278200.12010778 363600
2013-11-03 11 14 3 2013 0 30414299.2377748 1033253.2555218 0 1962924.29360096 1043252.2555218 0
2013-11-10 11 15 10 2013 0 30575312.3211107 3281760.33878147 0 1950581.4717274 3291759.33878147 2832618.5282726
2013-11-17 11 16 17 2013 0 28431059.4546974 1238261.66387039 0 1910110.8725212 1248260.66387039 2829889.1274788
2013-11-24 11 17 24 2013 0 27270737.6833418 177997.82597613 0 1933765.23669389 187996.82597613 2763034.76330611
2013-12-01 12 18 1 2013 0 26912722.8086104 63840.5902613573 0 1905057.66999275 73839.5902613573 2748542.33000725
2013-12-08 12 19 8 2013 0 26477385.530616 3488086.28363697 0 1962185.1284489 3498085.28363697 1343231.0715511
2013-12-15 12 20 15 2013 0 24567767.4441084 2213904.7005096 0 1939421.82634345 2223903.7005096 1445788.97365655
2013-12-22 12 21 22 2013 0 22638688.055327 899987.072648606 0 1930986.19849421 909986.072648606 1534019.20150579
2013-12-29 12 22 29 2013 0 21222083.1489148 104005.497253222 0 1930251.15873778 114004.497253222 1250948.84126222
2014-01-05 1 23 5 2014 0 24735580.1683093 4719103.98231958 0 1953611.55501188 4729102.98231958 503748.444988117
2014-01-12 1 24 12 2014 0 23824644.6808874 4263295.44742778 0 1820324.98014836 4273294.44742778 640395.019851643
2014-01-19 1 25 19 2014 0 22704668.3469465 3604060.2944456 0 1854438.36645075 3614059.29444561 609641.633549249
2014-01-26 1 26 26 2014 0 21578730.6042367 2975783.49590205 0 1842824.13933477 2985782.49590205 624615.860665226
2014-02-02 2 27 2 2014 0 20272559.5952966 2336041.68622717 0 1871968.52174894 2346040.68622717 598831.478251058
2014-02-09 2 28 9 2014 0 19225152.5554417 3825172.42294491 0 1745210.96835773 3835171.42294491 855789.03164227
2014-02-16 2 29 16 2014 20874.4467289092 18366284.5071399 3285037.30276134 96273.1821688598 1438118.81783114 3230903.4396357 969600
2014-02-23 2 30 23 2014 0 17074341.2469036 2540153.46179054 0 1636652.28208588 2550152.46179054 739947.71791412
2014-03-02 3 31 2 2014 0 16510066.6078993 2171675.6973463 0 1470027.05049968 2181674.6973463 794372.949500323
2014-03-09 3 32 9 2014 0 16554103.2264893 2520068.247783 0 2032204.98222993 2530067.247783 1223695.01777007
2014-03-16 3 33 16 2014 0 15772200.1780103 1780455.52639075 0 1612653.93430156 1790454.52639074 1543946.06569844
2014-03-23 3 34 23 2014 0 14426666.9314764 710297.98459139 0 1592698.35726532 720296.98459139 1464601.64273468
2014-03-30 3 35 30 2014 0 13952084.8988951 505039.426520968 0 1572091.4131596 515038.426520968 1385908.5868404
2014-04-06 4 36 6 2014 0 13874355.4969089 314330.731799694 0 1846819.19764124 324329.731799694 929680.802358759
2014-04-13 4 37 13 2014 0 14284209.9792917 377617.028783813 0 1824633.02325787 387616.028783813 891566.976742126
2014-04-20 4 38 20 2014 0 14624956.3277585 353570.188000925 0 1926658.00627084 363569.188000925 729241.993729158
2014-04-27 4 39 27 2014 0 15043751.0240265 493183.766663837 0 2472417.84145428 503182.766663837 123182.158545718
2014-05-04 5 40 4 2014 0 16608851.4130541 479735.458986845 0 2826812.33211009 489734.458986845 0
2014-05-11 5 41 11 2014 0 18570836.9693522 696471.208265889 0 2763303.36071969 706470.208265889 0
2014-05-18 5 42 18 2014 0 23209272.144807 1652725.83661801 0 3096208.72088321 1662724.83661801 0
2014-05-25 5 43 25 2014 0 28666530.23225 3732901.82173915 0 3354568.29098616 3742900.82173915 0
2014-06-01 6 44 1 2014 0 32725689.6949054 5190327.48714475 0 3739475.69279778 5200326.48714475 0
2014-06-08 6 45 8 2014 0 34916504.7673037 1771729.45306873 0 4035933.26879027 1781728.45306873 0
2014-06-15 6 46 15 2014 0 37156319.7599678 2971480.20981525 0 3779229.66663728 2981479.20981525 0
2014-06-22 6 47 22 2014 0 39040275.9386565 2974332.64183473 0 4032904.61236231 2984331.64183473 0
2014-06-29 6 48 29 2014 0 40696267.78404 2653822.1889409 0 3873292.14902401 2663821.1889409 0
2014-07-06 7 49 6 2014 0 42064228.6702746 2381837.32994462 0 3298864.99203299 2391836.32994462 576835.007967009
2014-07-13 7 50 13 2014 0 181890261.4207 1903887.06032354 0 2968206.10630422 1913886.06032354 890393.893695778
2014-07-20 7 51 20 2014 0 322427446.130769 1072993.1170885 0 3060766.89681808 1082992.1170885 780733.103181916
2014-07-27 7 52 27 2014 0 318791739.148904 0 0 2906325.67421155 9999 918074.325788449
2014-08-03 8 1 3 2014 0 200617152.85239 2275961.79336843 0 2197756.54848304 2285960.79336843 0
2014-08-10 8 2 10 2014 0 178044575.528408 2137950.76164455 0 1939819.79111219 2147949.76164455 0
2014-08-17 8 3 17 2014 0 173402231.111903 2159387.08847029 0 1905102.34179193 2169386.08847029 0
2014-08-24 8 4 24 2014 0 137865293.54429 2154900.68590451 0 1564700.0929347 2164899.68590451 45699.9070652993
2014-08-31 8 5 31 2014 0 117862554.72524 2166548.65732069 0 1302226.06861364 2176547.65732069 390973.931386363
2014-09-07 9 6 7 2014 93904.2799924211 39846275.4796305 2810809.25828222 511152.745180037 752963.254819963 2496296.61843455 181800
2014-09-14 9 7 14 2014 92648.0648760864 40056926.1789897 2768357.09349195 507656.617936058 800091.382063942 2474526.71251506 181800
2014-09-21 9 8 21 2014 80856.8776111777 39281624.0710683 2793360.03727648 434125.26947854 917254.73052146 2539033.40153477 181800
2014-09-28 9 9 28 2014 119590.87320549 38799538.3462902 2835689.31433122 635379.384255028 759632.615744972 2453390.62723331 181800
2014-10-05 10 10 5 2014 152411.696892117 33575525.9240117 3669139.26916746 683738.656802368 746178.943197632 3196588.10118086 363600
2014-10-12 10 11 12 2014 159233.48104872 32642242.3578154 3113654.52829218 714575.454812482 750247.745187518 2618078.12841924 363600
2014-10-19 10 12 19 2014 168431.799404122 31843926.9875028 2696762.97202713 746633.673765163 753095.126234837 2177737.0057542 363600
2014-10-26 10 13 26 2014 172497.414255161 31103205.73075 2254680.5844552 754477.765281823 780156.634718177 1730680.73421167 363600
2014-11-02 11 14 2 2014 16444.0220840717 30520777.0574039 1931377.77460159 70559.3502336752 1498980.64976632 1891639.92394864 363600
2014-11-09 11 15 9 2014 25393.0833026315 30675639.6711665 4019610.31725285 108328.897870817 1417579.10212918 3951875.80173437 3272400
2014-11-16 11 16 16 2014 0 28468460.440151 1871622.24198585 0 1521154.53242315 1881621.24198585 3218845.46757685
2014-11-23 11 17 23 2014 10502.0333362762 27234007.405871 729194.039801552 52869.2884344275 1385774.71156557 701812.717168479 3272400
2014-11-30 11 18 30 2014 17012.9948656636 26798621.3752967 257712.505091125 84862.7294352523 1310149.27056475 208601.912840475 3272400
2014-12-07 12 19 7 2014 0 26896728.6490154 3447435.16471194 0 1497638.37240335 3457434.16471194 1807777.82759665
2014-12-14 12 20 14 2014 47772.3021301614 25689304.0428416 2283268.74103978 236740.710821358 1332799.28917864 2159411.14596791 1831210.8
2014-12-21 12 21 21 2014 66669.2726764777 24153785.0450067 1036526.54878622 332465.713267269 1324338.28673273 865761.589573147 1824605.4
2014-12-28 12 22 28 2014 89798.2761132599 22775144.5601691 98276.6109413279 426713.612775816 1317354.38722418 57772.0820228871 1454400
2015-01-04 1 23 4 2015 60913.29693819 27199076.282398 5402324.45560994 296612.720789428 1450848.87921057 5190984.20472097 727200
2015-01-11 1 24 11 2015 91888.5011851593 26020412.7825544 4676593.55157693 456777.236668423 1294077.96333158 4334517.78216782 727200
2015-01-18 1 25 18 2015 75868.4183556315 24718507.2295171 3846005.70998832 386840.563698879 1367408.23630112 3555261.17214276 727200
2015-01-25 1 26 25 2015 83280.1468596136 23578460.6511637 3142372.74477727 440214.620469759 1317427.77953024 2806093.82780934 727200
2015-02-01 2 27 1 2015 68308.8236891953 22606958.522371 2437174.96819793 374123.398056113 1386912.60194389 2161325.86120535 727200
2015-02-08 2 28 8 2015 0 23217775.99516 5966757.96272801 0 1724283.03788758 5976756.96272801 876716.962112421
2015-02-15 2 29 15 2015 0 23667312.6547465 5768655.33009341 0 1583871.70739438 5778654.33009341 904928.292605625
2015-02-22 2 30 22 2015 0 23466220.5113121 5308055.1070521 0 1422588.65698304 5318054.1070521 954011.343016963
2015-03-01 3 31 1 2015 0 22639362.7118887 4545068.36974174 0 1533366.54607392 4555067.36974174 731033.453926081
2015-03-08 3 32 8 2015 0 21985090.2597111 5770644.40169999 0 1442470.76683664 5780643.40169999 1813429.23316336
2015-03-15 3 33 15 2015 0 21679569.143623 4570855.03244056 0 1672926.64018198 4580854.03244056 1483673.35981802
2015-03-22 3 34 22 2015 0 21353033.7500202 3804991.69430446 0 2000273.12287198 3814990.69430446 1057026.87712802
2015-03-29 3 35 29 2015 0 21461406.4359938 3654943.31003229 0 2586811.4873124 3664942.31003229 371188.512687596
2015-04-05 4 36 5 2015 0 21495064.018096 4288170.52572194 0 2198396.66459847 4298169.52572194 578103.335401534
2015-04-12 4 37 12 2015 0 21405127.3758656 4054695.64990385 0 1907826.9189907 4064694.64990385 808373.0810093
2015-04-19 4 38 19 2015 0 21416546.5095165 4105533.88508207 0 2049661.07085922 4115532.88508207 606238.929140785
2015-04-26 4 39 26 2015 0 21811889.6990826 4376075.50741783 0 2025043.2106366 4386074.50741783 570556.789363396
2015-05-03 5 40 3 2015 0 25157060.8405304 1868443.95660628 0 2615643.0932263 1878442.95660628 0
2015-05-10 5 41 10 2015 0 26322963.3034424 2439783.30184486 0 2635677.05579136 2449782.30184486 0
2015-05-17 5 42 17 2015 0 26130155.4956421 4119815.43198758 0 2772957.61658717 4129814.43198758 0
