"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
2009-09-27 9 9 27 2009 19701392.8041813 7037314.12185043 1353736.41576355 431586.3226 4941009.45064586 2912368.7700539 7285477.8454375 2102336.90554357 1133589.6234 2577600 4242400
2009-10-04 10 10 4 2009 19434290.9508441 6733049.99466798 1338998.79799971 390355.045871429 4896726.74249063 2884379.7712539 7015035.88793423 2072903.62016427 1179815.96636428 2577600 4242400
2009-10-11 10 11 11 2009 19164592.5062204 6447187.63175757 1326199.81209471 355431.208285715 4847666.21589847 2857152.42548247 6711001.60632611 2047423.28364858 1218458.90301571 2577600 4242400
2009-10-18 10 12 18 2009 18956586.835989 6187468.02892102 1321209.37141323 341615.473642857 4807331.85587961 2836046.07253961 6547761.38496489 2023789.50081733 1237144.15015286 2577600 4242400
2009-10-25 10 13 25 2009 18773569.3503705 6015683.232 1303858.68419108 335656.269328572 4759518.49988061 2827407.82099676 6362824.06363677 2003717.09446111 1257196.00910428 2577600 4242400
2009-11-01 11 14 1 2009 18755732.681979 6015683.232 1310547.89971422 330829.6272 4783863.70571541 2838852.21766819 6290504.21134959 1995716.77929672 1286048.33243714 2577600 4242400
2009-11-08 11 15 8 2009 18728676.9681296 5495814.27 1231738.365 318071.082828571 4761620 2835372.97531104 6259793.0328044 1987501.35168102 1297003.19802857 2577600 4242400
2009-11-15 11 16 15 2009 18681739.0595298 5495814.27 1231738.365 302904.604142857 4736130 2822565.46682533 6204278.67683506 1977143.52797533 1308839.91501714 2577600 4242400
2009-11-22 11 17 22 2009 18616636.5195872 5495814.27 1231738.365 278687.545328571 4710640 2807415.47858247 6165594.84036484 1968761.08530593 1324946.64929714 2577600 4242400
2009-11-29 11 18 29 2009 18543314.4740446 5495814.27 1231738.365 250922.056128571 4685160 2784563.67078247 6117561.14583627 1954282.74387736 1341584.55722571 2577600 4242400
2009-12-06 12 19 6 2009 18305024.0856023 4938259.271 873125.9714 766683 3855100 2754190.53932533 6069403.8080077 1933853.98816307 1332677.13827857 2577600 4242400
2009-12-13 12 20 13 2009 18086955.1883743 4938259.271 873125.9714 768073.88 3848717.90345925 2735472.28598247 5486530.23707503 1924897.90838854 1379001.46473143 2577600 4242400
2009-12-20 12 21 20 2009 17868850.5886605 4922743.98337801 873125.9714 777649.277630677 3825615.9404293 2719820.47946819 4947536.76049568 1923913.13958594 1403955.07662429 2577600 4242400
2009-12-27 12 22 27 2009 17645289.4590467 4912324.55771642 873125.9714 739158.740831405 3820801.52537972 2696518.4236539 4326991.45609731 1908440.36874528 1420000 2577600 4242400
2010-01-03 1 23 3 2010 17240959.0130877 4653609.17230793 770036.409551165 786576 3819764.25857401 2643385.67970344 3921900 1897576.69736404 1170000 2578080 4242400
2010-01-10 1 24 10 2010 16843206.2060401 4416274.89326559 762412.806880227 756422 3813662.81985969 2591584.7195935 3921900 1894460.42123068 1170000 2578560 4242400
2010-01-17 1 25 17 2010 16403805.6093306 4122855.45982726 749146.76347857 726268 3788158.06788431 2528152.09469926 3921900 1888487.96813331 1170000 2579040 4242400
2010-01-24 1 26 24 2010 15980811.2524074 3819518.56833691 735066.453508405 696114 3758401.04066656 2463399.00978496 3921900 1875444.74484594 1170000 2579520 4242400
2010-01-31 1 27 31 2010 15581398.0739759 3516804.79748069 721943.339597143 665960 3727704.98423664 2399303.90987902 3921900 1863158.59552503 1170000 2580000 4242400
2010-02-07 2 28 7 2010 15274724.190637 2837056.52173926 533170.377851636 621063 3701862.87944127 2342202.4921093 3921900 1854753.65414231 1170000 2542500 4205550
2010-02-14 2 29 14 2010 15017174.0954984 2159701.70303022 520508.017784601 576165 3669018.04306885 2288974.44083807 3921900 1855722.48657356 1170000 2505000 4168700
2010-02-21 2 30 21 2010 14927610.03 1848797.633 514711.9254 531268 3627670 2245290.20425079 3921900 1850951.45799364 1170000 2467500 4131850
2010-02-28 2 31 28 2010 14927610.03 1848797.633 514711.9254 486370 3599210 2216079.17389686 3921900 1852076.01735179 1170000 2430000 4095000
2010-03-07 3 32 7 2010 14935660.4570571 1188498.596 326876.7835 402130 3570250 2192225.71302543 3921900 1856043.96020893 1183000 2400000 4072500
2010-03-14 3 33 14 2010 14940700.97 1188498.596 326876.7835 317890 3541290 2172553.40992543 3921900 1858226.77878036 1183000 2370000 4050000
2010-03-21 3 34 21 2010 14940700.97 1188498.596 326876.7835 233650 3512340 2162354.16636829 3921900 1867748.44163751 1183000 2340000 4027500
2010-03-28 3 35 28 2010 14940700.97 1188498.596 326876.7835 149410 3483380 2184080.87892543 3921900 1920708.12878036 1183000 2310000 4005000
2010-04-04 4 36 4 2010 14963861.4824 1249749.19371429 277686.5879 150164.846471428 3480010 2187087.58813972 3921900 1941337.23163751 1183000 2282500 3976880
2010-04-11 4 37 11 2010 14990486.2 1322954.17372857 277686.5879 149977.544014285 3476630 2186645.04053972 3921900 1974462.20449465 1183000 2255000 3948750
2010-04-18 4 38 18 2010 15101045.5121213 1466185.184 300099.8625 221103 3473260 2284444.26626829 3921900 2084545.86878036 1183000 2227500 3920630
2010-04-25 4 39 25 2010 15098928.3430823 1466185.184 300099.8625 245000 3469890 2366931.09256829 4462966.25961428 2181935.31592322 1183000 2200000 3892500
2010-05-02 5 40 2 2010 15166891.7079524 1673768.36982857 331954.463642857 267000 3585196.46722857 2424713.78222543 3921900 2238000 1119276.29972571 2275600 3962400
2010-05-09 5 41 9 2010 15122230.0674686 1905264.2872 368257.9912 289000 3687419.95691428 2478817.13238258 3921900 2238000 1072846.25687738 2348088.71543084 4004503.07925749
2010-05-16 5 42 16 2010 15599315.9501829 2629488.22644285 496104.6756 311000 4050991.59244286 2666687.779154 3921900 2238000 1113830.24215885 2426800 4043511.46171258
2010-05-23 5 43 23 2010 15889041.1382829 3053880.70718571 553400 333000 4294797.25617143 2778916.75952543 3921900 2238000 1097352.92090572 2502400 4151709.82523999
2010-05-30 5 44 30 2010 16233470.4683829 3657908.26132857 553400 355000 4643229.05428571 2968419.80328258 4244740.83228571 2399654.92142857 1298123.82401714 2578000 4242000
2010-06-06 6 45 6 2010 16674554.3611972 4254043.58265714 553400 386250 5037177.55474286 3149574.41579686 6111003.63605713 2568847.03428571 1420000 2577900 4242100
2010-06-13 6 46 13 2010 17253699.7662686 4905418.58327142 553400 417500 5223216.39037003 3237331.32526969 7732525.90025714 2661477.15 1420000 2577800 4242200
2010-06-20 6 47 20 2010 18032322.8929115 5678053.10967143 553400 448750 5478559.60812456 3330619.36494829 8874645.96830971 2744388.25571429 1420000 2577700 4242300
2010-06-27 6 48 27 2010 18774462.0460972 6297880.99721428 553400 480000 5855100 3451686.69400543 9107300 2771960.50857143 1420000 2577600 4242400
2010-07-04 7 49 4 2010 18810996.0881543 6811363.08064285 657736.597557143 507303 5640846.90039617 3432929.97368495 8914664.5293529 2732859.583117 1420000 2577600 4242400
2010-07-11 7 50 11 2010 19171800.9283138 7047090.558 759316.169828572 534605 5340132.5179637 3294550.41681906 8644291.51399236 2643644.43311526 1392976.9887446 2577600 4242400
2010-07-18 7 51 18 2010 19609095.8334569 7047090.558 845172.764085715 561908 4975000 3166000 8316000 2534102.79992551 1278607.7141772 2577600 4242400
2010-07-25 7 52 25 2010 20075520 7327300 938526.880342858 589210 4975000 3166000 8316000 2425311.96077691 1183000 2577600 4242400
2010-08-01 8 1 1 2010 20075520 7327300 1010647.93495714 589210 4975000 3166000 8316000 2297102.83030316 1183000 2577600 4242400
2010-08-08 8 2 8 2010 20075520 7327300 1079631.13777143 589210 4975000 3166000 8316000 2238000 1151450.65965429 2577600 4242400
2010-08-15 8 3 15 2010 20075520 7327300 1140228.22338571 589210 4975000 3166000 8316000 2222529.92285714 1112918.70649143 2577600 4242400
2010-08-22 8 4 22 2010 19934660.8130232 7297483.10250027 1182968.11572857 568557.239342857 4975000 3158593.48421429 8316000 2204084.63857143 1063724.60266429 2577600 4242400
2010-08-29 8 5 29 2010 19766270.28241 7237451.38174238 1202070.19489724 557149.439014286 4949190.91551296 3138434.834537 8168806.99692758 2187116.15440462 1040813.28039 2577600 4242400
2010-09-05 9 6 5 2010 19701852.5729293 7174082.21200254 1211726.25738978 515342.955571429 4971552.57843939 3099081.82702039 7899118.05401369 2163379.41044342 1034017.66347286 2577600 4242400
2010-09-12 9 7 12 2010 19658078.3363679 7164802.37973893 1236344.21062673 504462.758642858 4990780.15864439 3059745.4093997 7598251.68820303 2139928.52239275 1057333.91970143 2577600 4242400
2010-09-19 9 8 19 2010 19608844.2398565 7156019.68046372 1267804.30357057 540527.363485715 5063354.22701032 3038858.73011329 7425570.14197722 2121800.5080678 1071210.24036 2577600 4242400
2010-09-26 9 9 26 2010 19827288.7779864 7164438.7066071 1315262.29497065 562154.2798 5101341.90212726 3010262.40935851 7386730.94518968 2098169.84311941 1094191.28991714 2577600 4242400
2010-10-03 10 10 3 2010 19599752.9865617 7019380.00790916 1328862.45286221 563817.556185714 5098804.33712392 3011049.61404422 7365685.42886138 2076327.9081338 1113977.56204429 2577600 4242400
2010-10-10 10 11 10 2010 19443550.4935851 6858995.6379047 1332415.77596165 558850.087585714 5058451.33782084 3004539.62734422 7184947.88583393 2051048.94458325 1144237.75339714 2577600 4242400
2010-10-17 10 12 17 2010 19210349.2602412 6627275.721185 1321685.88469011 543588.402271429 4993352.14405035 2992586.99504422 7002146.24225914 2023466.32435752 1162479.49632286 2577600 4242400
2010-10-24 10 13 24 2010 18975299.6576678 6389925.91969651 1308583.0844119 533156.469885715 4917125.45186798 2984791.71885851 6829294.70493009 2009806.34020043 1177101.00719714 2577600 4242400
2010-10-31 10 14 31 2010 18786980.1553869 6134610.92685455 1294212.27433296 539494.788428572 4825968.72940122 3006776.71617279 6706195.85050876 1995685.43285382 1232318.62449429 2577600 4242400
2010-11-07 11 15 7 2010 18280699.5550583 5495814.27 1231738.365 579548.154314287 4761620 3027397.08514422 6761342.18928019 1994496.34999668 1257014.38510143 2577600 4242400
2010-11-14 11 16 14 2010 17956178.96 5495814.27 1231738.365 599600.194314286 4736130 3043509.02355851 6814683.56905162 2006993.21999668 1274987.96269 2577600 4242400
2010-11-21 11 17 21 2010 17956178.96 5495814.27 1231738.365 577735.532614287 4710640 3036933.58230136 6828796.00132305 2002035.54142525 1302527.82297857 2577600 4242400
2010-11-28 11 18 28 2010 17956178.96 5495814.27 1231738.365 572434.840814287 4685160 3033912.52184422 6802351.70940876 1998069.59856811 1346198.85970143 2577600 4242400
2010-12-05 12 19 5 2010 17439174.6521148 5287055.95090173 1089462.58045502 766683 3855100 3021622.69940136 6953869.91373733 1996682.16856811 1382500.50667857 2577600 4242400
2010-12-12 12 20 12 2010 16890007.4325577 5017803.10135721 919069.146858135 783365 3855100 3041742.80010136 6806146.85479448 2063922.84999668 1420000 2577600 4242400
2010-12-19 12 21 19 2010 16510621.93 4938259.271 873125.9714 800048 3855100 3040701.24412993 6460174.8265659 2076023.02571096 1420000 2577600 4242400
2010-12-26 12 22 26 2010 16510621.93 4938259.271 873125.9714 816730 3853647.28432841 3030388.94270136 6026593.4247242 2081664.815993 1420000 2577600 4242400
2011-01-02 1 23 2 2011 16429430.2348672 4848622.11597194 869037.570217979 786576 2815100 2770000 6860000.97191112 2083054.245993 1370000 2578080 4242400
2011-01-09 1 24 9 2011 16273610.5412604 4662171.95155442 831459.087067841 756422 2815100 2742023.80608714 6508959.74947196 2102493.265993 1320000 2578560 4242400
2011-01-16 1 25 16 2011 16103947.8500316 4500711.8045712 754444.84380827 726268 2815100 2740893.66225625 7102949.23596979 2279054.34877669 1270000 2579040 4242400
2011-01-23 1 26 23 2011 15878481.4854795 4228523.05721906 671136.386337925 696114 2802534.63732048 2707682.49993914 7222512.17594369 2294567.71496708 1220000 2579520 4242400
2011-01-30 1 27 30 2011 15686414.6743327 3964671.65266921 586930.603888219 665960 2810100.00057784 2654012.5854064 7122921.20564542 2265006.31277698 1170000 2580000 4242400
2011-02-06 2 28 6 2011 15634932.4318945 3815443.48558114 479650 621063 2095100 2210000 7584300 2201450.01683155 1107500 2542500 4205550
2011-02-13 2 29 13 2011 15475658.778141 3477720.25797759 370900 576165 2095100 2204725.716 7471731.42972857 2101514.22138155 1045000 2505000 4168700
2011-02-20 2 30 20 2011 15316424.877738 3198739.76214288 262150 531268 2095100 2188228.95065714 7278482.17562857 1999200 982500 2467500 4131850
2011-02-27 2 31 27 2011 15203039.164154 3046265.4402274 153400 486370 2095100 2175586.0703 7034155.5653 1892950 920000 2430000 4095000
2011-03-06 3 32 6 2011 15075500 3211259.01189566 153400 402130 1855100 1580000 5217300 1786700 857500 2400000 4072500
2011-03-13 3 33 13 2011 14712555.084065 2533289.45806766 153400 317890 1855100 1576580.26178571 5199572.71525714 1680450 795000 2370000 4050000
2011-03-20 3 34 20 2011 14348131.5871698 1948656.92819091 153400 233650 1855100 1567999.53091429 5199579.64855714 1574200 732500 2340000 4027500
2011-03-27 3 35 27 2011 14075900.8559347 1644439.60109505 153400 149410 1855100 1580000 5217300 1467950 670000 2310000 4005000
2011-04-03 4 36 3 2011 14096276.574449 1751131.52923791 153400 173308 1855100 1330000 3921900 1467950 612500 2282500 3976880
2011-04-10 4 37 10 2011 13828648.6852262 1600363.25431754 153400 197205 1855100 1330000 3921900 1467950 555000 2255000 3948750
2011-04-17 4 38 17 2011 13576147.69571 1547599.39342945 153400 221103 1855100 1330000 3921900 1467950 497500 2227500 3920630
2011-04-24 4 39 24 2011 13357333.8275104 1488449.59488891 153400 245000 1855100 1330000 3921900 1467950 443000 2200000 3892500
2011-05-01 5 40 1 2011 13304860.5357183 1693771.62328891 183880.055442857 267000 1970882.50037143 1389887.15284286 3921900 1553241.27142857 822065.838240304 2230162.40167134 3927625.41381693
2011-05-08 5 41 8 2011 13478953.3064754 2145718.48911748 255316.812414286 289000 2227195.93492857 1557552.17617143 3921900 1746036.69428571 1183000 2285124.22168962 3953241.15975663
2011-05-15 5 42 15 2011 13818298.999304 2803878.94548891 355720.186128572 311000 2654621.46615714 1818460.19135714 5419185.95068572 2063592.47 1420000 2426800 4102200
2011-05-22 5 43 22 2011 14420186.8877754 3686659.60726034 496681.583614286 333000 3299994.8049 2105629.36825714 7256534.11085715 2387693.70142857 1420000 2502400 4172100
2011-05-29 5 44 29 2011 14976663.1978897 4394226.35344605 600010.577685715 355000 3814431.26075714 2302409.76868571 8492134.72555714 2626902.35571428 1420000 2578000 4242000
2011-06-05 6 45 5 2011 15729221.8547758 5384920.66274359 753400 386024.071339036 4611865.26601811 2646889.36904286 9107300 2935532.51 1420000 2577900 4242100
2011-06-12 6 46 12 2011 16516144.3093472 6302268.26457216 753400 415500 5349524.24071811 2937255.90188571 9107300 3189220.50571428 1420000 2577800 4242200
2011-06-19 6 47 19 2011 17468930.5951901 7341061.83850073 753400 448750 5855100 3250021.77757143 9107300 3441520.07142857 1420000 2577700 4242300
2011-06-26 6 48 26 2011 18339561.4944615 8187184.96480073 753400 480000 5855100 3559762.85932857 9107300 3467950 1420000 2577600 4242400
2011-07-03 7 49 3 2011 19266401.9905472 8405755.54421772 929320.081414286 507303 5855100 3647000 9107300 3467950 1420000 2577600 4242400
2011-07-10 7 50 10 2011 20065564.4473044 7419925.07741988 1070331.06568572 534605 5855100 3647000 9107300 3467950 1420000 2577600 4242400
2011-07-17 7 51 17 2011 20075520 7327300 1246620.07278572 561908 5855100 3647000 9107300 3467950 1420000 2577600 4242400
2011-07-24 7 52 24 2011 20075520 7327300 1387603.28845714 589210 5855100 3647000 9107300 3330944.73572985 1420000 2577600 4242400
2011-08-07 8 1 7 2011 20075520 7327300 1423400 589210 5786621.16851239 3609574.34615891 9045730.51999074 3138900.90092046 1404171.27702367 2577600 4242400
2011-08-14 8 2 14 2011 20075520 7327300 1423400 589210 5508377.48750701 3449489.98163741 8795560.96564515 2918463.26067655 1315418.65543902 2577600 4242400
2011-08-21 8 3 21 2011 20075520 7327300 1423400 589210 5123892.47085959 3235538.84280028 8498534.10539729 2689326.32049707 1183000 2577600 4242400
2011-08-28 8 4 28 2011 20075520 7327300 1423400 589210 4975000 3166000 8316000 2443917.83528613 1165067.78605286 2577600 4242400
2011-09-04 9 5 4 2011 19821998.6534073 7250478.49288491 1412427.13326023 589210 5021352.86316702 3150262.85359215 8462395.76638153 2384854.23330232 1179258.68528 2577600 4242400
2011-09-11 9 6 11 2011 19884923.0963005 7193407.03285224 1405427.60634003 601908 5037311.07688037 3111767.20370004 8305306.55889352 2357651.2463728 1197392.13066572 2577600 4242400
2011-09-18 9 7 18 2011 19888640.9629805 7195645.69438713 1405870.20799066 603531.497911462 5027384.02224958 3075964.63229698 8032092.37331576 2328045.0228402 1239033.87777 2577600 4242400
2011-09-25 9 8 25 2011 19874429.4986547 7185474.96198386 1404089.30728423 611895.119259263 5034726.07084179 3030763.96921958 7913866.45046882 2295950.55874963 1286307.09695429 2577600 4242400
2011-10-02 10 9 2 2011 19701709.0572104 7191826.01884259 1406078.9721604 621141.642029207 5046570.94760912 3022782.24671958 8033758.45869899 2272907.27178435 1342231.22677429 2577600 4242400
2011-10-09 10 10 9 2011 19564567.7391836 7007118.41107258 1394216.82948456 632957.003332467 5032445.16071918 3025979.369191 7875223.68336972 2250612.66514572 1420000 2577600 4242400
2011-10-16 10 11 16 2011 19390171.8127492 6831717.85051224 1383312.30350375 618070.194118181 4996051.04733793 3023372.85426243 7660788.59988853 2224880.72798266 1420000 2577600 4242400
2011-10-23 10 12 23 2011 19185312.397513 6639145.21817123 1370744.76433284 602237.269032467 4946179.09163414 3026681.05113386 7499093.53962285 2200504.82593955 1420000 2577600 4242400
