"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
2006-10-15 10 11 15 2006 74632.0794428571 341682.645771754 383416.868100326 16060.1681571429 54249.9270428571 109578.474798497 164694.689140938 9590.08435714286 57134.1529714285 92445.8948142858 89867.3819571429 114668.7087 111392.0139 1042010.47666265 1289525.28211781 1305339.49981781 1313916.03027495 1320562.64303209 1320308.75868924 1331263.47138924 60301.3100598036 114596.841651278 160871.433685714 126617.125917142 130933.159745714 20628.1028571429 268940.022377623 267410.765906195 226734.829745714 226133.837902856 1595273.67969209 1594734.17546352 1661825.09653495 1715799.32104924
2006-10-22 10 12 22 2006 72688.2774428571 289112.469522185 320992.805793614 12295.5393857143 47656.8680142857 117033.115576832 172737.130808806 6882.64585714286 60859.1123142857 102795.648728572 100377.797057143 119863.420371429 121604.908285714 868053.942765176 1114978.60734633 1130741.25478919 1139010.3471749 1145793.81946062 1145744.2326749 1158636.79696062 48516.2165216966 83208.7790227511 148583.828185714 131889.192974286 134985.391874286 15687.2755285714 273046.505554096 274506.340525524 233413.178045714 234577.475774286 1464791.80617776 1467648.0050349 1534336.28140633 1587519.10082062
2006-10-29 10 13 29 2006 74411.9141142857 309210.277724921 365570.618367778 13767.2751857143 46813.8926571429 129307.486318829 184884.647050779 8903.80324285714 56009.5246714285 93907.7132571429 94052.5066714286 127109.041500001 126232.347128572 841091.130971569 1089224.65144059 1103916.22431202 1110368.45686917 1116814.73901202 1115906.30909774 1121761.51675488 46799.6879767456 79418.9632968203 153001.019057143 130646.548124285 133679.275938571 15465.1267285714 260078.560854034 260189.635254034 218607.555567142 218502.431581428 1374486.76436488 1391705.27983631 1460962.15170774 1511155.87967917
2006-11-05 11 14 5 2006 121850.600271429 115452.534043971 253710.409972542 31211.9064 176780.858014286 186951.184767967 349445.303182832 97368.6124285714 207913.225557143 288878.529271429 299571.423742858 394766.151485715 337275.232128572 776106.494530936 570621.074760717 656757.288489287 777540.781132147 969493.212103577 961608.913175007 968414.203646427 36261.2789811746 56593.7477278019 168404.658171429 164101.852604289 169667.47343286 157079.036314286 537294.078872961 528205.812787246 509378.608475717 510509.187190003 1426563.712065 1418439.41309358 1502161.74209358 1723382.277465
2006-11-12 11 15 12 2006 89103.4869857143 653997.35706245 724652.576291021 18983.8050428571 100202.9931 165515.148971429 367300.264203606 37578.8496857143 146590.2394 274347.617585715 288331.091157143 378283.503914286 436165.167142857 2126943.87293748 1851656.30857588 1922271.85837588 1963524.09714731 2034018.65519017 2039213.36686159 2054624.93986159 75115.5920388483 77732.2960438677 161103.499842858 161103.499842857 164691.599657143 71335.5499285714 404925.226061542 408792.995347256 388187.176757143 386574.614485715 2695189.02119017 2769819.1171616 2861429.71203302 3021827.09604731
2006-11-19 11 16 19 2006 73225.7982 103892.249957145 161105.483314288 15480.9945 81903.4857 153122.419485714 252942.6026 34431.0805285714 97572.7099857146 185275.866142858 197724.132828572 277771.089271429 294184.315342858 778323.187271431 630897.823757145 685227.089657145 706045.605771431 751278.671700002 751851.894942859 766376.856214288 43054.6097570689 100232.509904044 159465.152442857 159465.152442857 163019.533242857 79471.7497285714 433935.967281405 432926.380324262 368449.652571428 368659.900542857 1250869.50471429 1302277.11720001 1382074.15624286 1503994.17801429
2006-11-26 11 17 26 2006 51026.7859714286 71619.1863428592 115150.433785716 12329.2584 55259.514 114067.867057143 175928.373971429 23426.7810428571 77593.2022857143 155033.877271429 164451.399614286 231195.213185714 250720.505928572 633607.12837143 560738.472385716 593658.147685716 614548.068771431 646509.727371431 648572.537657145 664051.548685716 56182.5801511278 81232.629779565 160080.028585714 160080.028585714 166780.195071429 54716.0428285714 383726.348185714 386610.315642857 336841.051885715 338626.176171429 1149357.42047143 1205582.88505714 1286365.7094 1375776.63445714
2006-12-03 12 18 3 2006 75479.0217428571 99923.32362857 143595.397542856 14844.3001714286 63570.2592857143 937713.237814286 985040.849571429 17194.7138142857 68711.6757 132450.530057143 135987.059614286 185915.002414286 189205.581514286 1353492.37572003 973352.18662857 1004577.97732857 1023587.5675 1046381.62115714 1046336.00131428 1059498.31771428 36347.2935155517 57830.6140204547 152572.589228571 152572.589228571 166976.558742857 40157.3625428571 342632.787128571 343281.382285714 306610.963842857 306567.327471429 1419476.56381428 1446909.95714285 1520923.1935 1571112.95452857
2006-12-10 12 19 10 2006 75266.7903 647654.509871429 700875.015242857 15090.2506285714 67295.2186285714 89232.4126285714 350128.661941053 20647.9375714286 65522.2536428572 123943.4211 127222.099371428 183019.134128571 180831.365142857 1598421.46144261 1971451.98189976 2000188.5159569 2017902.89928547 2039637.77919976 2038913.81212833 2053397.12049976 39145.0447055564 43313.987649501 180462.180985714 180462.180985714 195957.059785714 61065.1348714286 429471.928519094 422020.026361951 398461.558757142 396345.194742857 2490873.5622569 2550264.64724261 2652514.5828569 2855663.71004261
2006-12-17 12 20 17 2006 68893.8966 639111.698428571 684769.227242857 12368.9278285714 49503.4799142857 94597.7046825712 311978.962260397 14009.2587 62745.3936428571 118859.783828571 122642.263842857 169456.1565 177449.546357143 1524849.39032546 1962348.24685383 1984223.95323954 2004018.99809668 2024409.0843824 2025337.34901097 2040526.77321097 51736.0782720229 79125.2832546999 172363.667142857 172363.667142857 183524.660871429 48325.2978857143 392632.577571394 398529.438128537 355953.782571429 357173.6175 2538812.48202525 2620912.33139668 2727625.07772525 2869036.67322525
2006-12-24 12 21 24 2006 59946.4569857143 428604.423600001 472649.390142858 11771.9029285714 53351.4144857143 92995.685390397 169478.045142946 15546.4490571429 67438.2870428571 125381.437885714 128588.711185714 171754.999885714 171239.297314286 948172.579047756 1417439.44860965 1440148.21299537 1457598.79462394 1475610.69866679 1476306.89713822 1489094.33743822 39701.822897984 63824.231009776 183726.974957143 183726.974957143 196208.960657143 53289.9268714286 411056.208338084 409747.117195227 368088.660771428 370076.099142857 1936785.65705251 2018510.63032394 2127115.60839536 2290309.68712394
2006-12-31 12 22 31 2006 72194.3930571429 152373.633611593 198705.542711593 19005.6232285714 46482.6529285714 104024.922586021 157138.320500306 16450.9120285714 63806.5508571429 109279.616828571 113250.526628571 153679.624757143 175753.370228571 716367.861690465 1165199.92487909 1187018.11059337 1203058.44403623 1231981.42440766 1230844.89527909 1243719.60832195 37894.1986088188 54773.3354029076 172427.138228571 172427.138228571 180224.164414286 49525.2981 378781.224114286 379584.530042857 367999.404557143 368874.115457143 1708111.7573648 1809643.67632194 1930086.01187909 2112361.08575051
2007-01-07 1 23 7 2007 57957.0351428571 343203.031521636 391643.370750207 17111.4080142857 57371.9110714286 273631.222740679 348985.971585687 11525.9524714286 68071.0144285714 122005.569514286 126162.925628571 163979.791885714 252244.020619888 1490577.17578158 1669350.77786195 1699541.19647623 1719963.0183048 1755028.80969052 1756333.93389052 1767014.92753337 37968.9817851658 60409.7524521115 166147.467771429 416147.467771429 422218.873814286 44929.5948 593689.326749275 597223.872834989 595205.350985714 593081.053085714 2529615.34973338 2648583.96601909 2762645.47399052 2918042.52653338
2007-01-14 1 24 14 2007 58730.589 313886.508768203 360480.236096775 15318.3498428571 39038.6846571429 54604.234277828 139936.114421771 12884.6304 58647.5416714285 108603.253071429 111679.617257143 146755.326 234970.617694099 1157487.67143597 1617625.46508147 1640915.38659576 1655575.22392433 1679321.34386719 1678908.78181004 1688943.16376719 37257.8257140152 54751.3925957313 182723.338500001 182723.338500001 186698.215242858 28567.9389857143 311219.773769049 309032.004783335 291879.721628572 293091.622671429 2078284.72098147 2142188.20346719 2233771.02973862 2320839.47503862
2007-01-21 1 25 21 2007 73521.3354428571 323688.928746233 369897.862617662 14538.8455714286 47623.149 73640.2856765228 200302.600862164 11289.9193714286 64841.9229428571 115224.0807 118469.039957143 153267.0627 241340.315102668 1230555.32013881 1591098.08668974 1621383.7119326 1636533.46670402 1658742.39628974 1659033.96658974 1676595.62261831 36703.4831288136 49326.7758895252 204884.664771429 204884.664771429 211142.517128571 31348.7659285714 364134.248362104 365314.413862104 344848.326128572 345001.053428572 2100735.20257545 2158083.31198974 2241722.33518974 2308525.65290403
2007-01-28 1 26 28 2007 53724.3071142857 308551.677822269 350553.668793698 8830.4148 38366.2878428571 59184.3155137739 166960.503192942 10421.1588857143 62547.0465 99415.8134142856 102309.698228571 133799.290628571 237418.535259895 1170476.00036457 1578664.74325884 1604106.73127312 1618794.33720169 1637924.91913026 1638702.43993026 1658380.45997312 36880.277902555 48655.7349792276 215813.592342857 215813.592342857 220244.667514286 25820.8310571429 357463.179589715 357800.369732572 335954.440242857 334333.944085714 2050272.76144455 2100410.95221598 2179966.00774455 2234584.86047313
2007-02-04 2 27 4 2007 48103.1490857143 270097.06799944 315129.803313726 9730.91082857143 42775.5448285714 248129.159528556 369796.83565373 13055.2089428571 63891.8401285714 105209.533457143 107619.451242857 130268.711485714 226250.425704259 1320228.12732112 1441103.55306643 1466408.68155214 1480142.23772357 1499104.22458071 1498780.91873786 1523770.67526643 35608.4928352851 44748.4767916232 178698.874971429 115875.041354287 124229.423011429 28984.4679857143 288767.1511581 284578.059500957 272384.821368572 272823.168554286 1783013.01494929 1828442.44454929 1906087.41709214 1951663.62357785
2007-02-11 2 28 11 2007 44040.9996 466210.030637065 511411.361022779 11942.4814714286 42015.8752714286 70862.9762877212 227796.392065989 13965.6223285714 67362.9151285715 117163.915757143 120069.7014 150676.649014286 199669.924159774 1484999.27696975 1496193.98971261 1521796.63891261 1536111.35221261 1559871.35645546 1558746.72815546 1577746.40096975 41249.4652056836 85399.3229769973 302923.263957143 190747.097574285 206331.232588571 60382.8207 511708.672216892 505413.133902606 510316.080259999 509125.997402856 2065556.03092975 2199789.44332975 2279941.52375832 2346786.4943726
2007-02-18 2 29 18 2007 60811.2505285714 459878.843649299 505288.438535013 9885.6216 42662.4869571429 72419.26730179 237308.74251316 14907.7712571429 68666.0558571429 128594.6616 134955.654471429 184609.878214286 219785.811889992 1532418.11265624 1548184.72704195 1575060.76489909 1596170.85131338 1632232.34535624 1632311.68421338 1655371.52304195 40749.4711026526 103035.677154473 285248.550057143 285248.550057143 299870.701428571 84037.7009571428 628849.890012648 633848.238012648 624422.164342857 623519.684842857 2371666.10048481 2602123.66229909 2699966.32439909 2793252.95262766
2007-02-25 2 30 25 2007 43241.6606142857 396561.788492306 442909.565363735 6868.76155714286 40062.1559142857 47551.3591141402 198175.500745568 11781.8202857143 65391.3445285714 121739.784342857 128108.7111 176315.0007 211237.662526708 1330073.91001462 1342486.47421462 1370385.9833289 1388106.31707176 1416761.52880033 1417437.89255747 1437909.30117176 36520.2688284612 89151.9037185807 280559.6236 280559.6236 292759.956357143 53565.6294 539694.295722994 542540.577222994 510564.953928571 512732.8882 2044964.18968605 2143144.04192891 2236095.46348605 2316069.03148605
2007-03-04 3 31 4 2007 72827.1204428572 343822.509107883 399266.48595074 8056.86094285714 45776.5371 172017.8641 326830.021085714 14308.7628857143 59276.3021142858 112278.625628571 118306.3953 156244.253314286 194177.597202025 1326190.21271278 1328276.82465564 1357650.05304135 1368525.42688421 1393237.49741278 1392104.93522707 1407542.29335564 22972.7082046405 84195.4941024595 281602.929571429 443602.929571429 455404.584571429 57863.8119857143 725017.856422833 719216.202494262 676966.277028571 678162.3103 2147723.78828421 2243156.53259849 2333180.35032706 2413215.40594135
2007-03-11 3 32 11 2007 97265.4719142857 642566.03643878 794503.914810209 23504.1364285714 111129.9372 246686.325042857 406653.295757143 61142.4902571429 109816.679114286 244547.942842857 270817.038442857 381298.380485714 425014.74509303 2607513.57582021 2046224.33113451 2124101.36983451 2172972.12236308 2271241.23082023 2264915.94043451 2284949.00186308 19475.3099571725 71550.3701549525 323233.932642857 276483.055362058 298902.232919201 165127.963371429 853580.775918421 847846.560018421 761047.108833486 759111.240719201 3096864.21895371 3212147.54532514 3306144.25632514 3444281.14049657
2007-03-18 3 33 18 2007 96238.0337142857 492556.708101564 639938.552601564 22431.0783857143 129917.378571429 286833.770228571 449625.204257143 78604.9727142857 170631.896585714 345383.663328571 371829.287885714 520377.413585714 634738.997745094 2663361.4172337 1824530.96596226 1921608.00809083 1981483.06010512 2078484.73031941 2075908.20093369 2095617.95651941 61006.3068688924 120768.333440693 311644.509085714 245670.5917603 271485.472403157 161520.028842857 932521.364797353 932146.488697353 763067.047788872 764336.469503158 3025729.00107971 3145679.43572256 3241719.12229399 3369887.07906542
2007-03-25 3 34 25 2007 96585.1412142857 159111.998203724 318426.406818009 26713.3932 207120.036985714 446653.964057143 693824.256128571 92840.3471571429 220849.426214286 422973.098671428 453474.9223 700458.768057143 710023.067285714 2423085.70231322 883316.282898937 1002328.53555608 1080866.0702418 1203210.55489894 1202667.08372751 1230584.44408465 97931.6715114401 199925.593660079 285928.802014286 227176.536167618 251993.730681904 173607.303728571 890866.97854202 891985.656427735 764532.665181905 770262.914139048 2185385.57299513 2289095.34358084 2384381.31100941 2504805.7953237
2007-04-01 4 35 1 2007 86281.0071428571 122882.005414287 233896.90127143 19100.8298571429 134612.255442857 263069.799042857 404721.394585714 55719.6793714286 156047.431171428 319824.6505 338633.910057142 457729.468514285 511162.205328572 1543021.5481 854863.52042858 967756.76372858 1022177.26931429 1095891.00148572 1100316.12624286 1136343.90127143 71799.1550001014 177017.004606763 248641.522628571 420118.583081452 433455.444967167 113139.193757143 895285.612038594 897195.695024309 819113.695652881 823983.118010024 2350781.30388146 2313150.8839386 2411739.33129574 2551096.05039574
2007-04-08 4 36 8 2007 133793.081742857 702731.5445 887525.627085714 30202.3194428571 148498.538914286 265545.171385714 445434.129128571 57451.2499285714 133394.203985715 279925.139242858 295582.6627 412928.799357143 433374.422842858 1959439.49074286 1303928.5405 1451153.69075714 1516136.1817 1598644.62618571 1595980.82405714 1618401.98508571 76103.256141684 149314.433723634 245422.347942857 245422.347942857 262343.3427 139755.396857143 791801.215828571 790640.885042857 730063.7568 730279.955185714 2529947.42718572 2472180.8053 2556391.06827143 2684503.48784286
