"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1984-09-02 9 5 2 1984 549209.709860879 634885.758218021 843893.963850694 63182.5376342918 35691.5552442181 51531.5580727895 153403.689392796 32420.4123048768 60432.979290591 107288.186514286 116483.560057143 141973.489719162 153568.863690591 882499.679223706 885417.365695135 919045.140295135 929551.588452278 942237.871709421 941674.565823706 950088.451623706 83285.8942010459 162649.065150623 121401.587795713 121401.587795713 130971.837438571 76367.075801847 362186.54419756 363009.684840418 289175.502052856 288747.072224285 1250434.86476227 1294071.23619084 1357812.07401942 1409172.08319084
1984-09-09 9 6 9 1984 226513.208366095 323737.027380381 530020.326938581 54600.2824286827 58003.0470062776 74688.0086634205 177923.194606389 37235.1935558743 77918.1760273029 108646.864442857 117510.998257142 159633.231941588 172513.895398731 899751.510927084 908538.289355656 943264.907127084 955820.281269942 969972.349912799 971378.631155656 989567.064155656 66352.6882166578 129831.897860664 106974.014971429 106974.014971429 116492.694357143 50955.2793157368 323003.703930023 324517.092630023 276104.623685714 263896.357042857 1302367.89274137 1336545.08892708 1401585.10054137 1454785.77119851
1984-09-16 9 7 16 1984 346854.371561746 460654.061304603 579180.002605512 46379.4338817228 57858.2053569732 66888.9507712586 142079.491238696 37732.8830760571 71775.3532046285 102647.013371429 110658.254471429 147262.3088332 159873.220176057 895475.464844369 895630.175615797 922912.825115797 929940.264387226 939496.629730083 938352.166715797 948799.110730083 75250.0663633505 132551.078115714 114355.70224 114355.70224 121492.23244 46861.3979684633 293407.537037035 291182.082094178 246837.709368571 233441.34334 1182115.49537008 1204130.0447558 1270824.27154151 1318207.42049865
1984-09-23 9 8 23 1984 241296.771633352 299571.162204781 428799.994884567 30874.7743625817 71117.3632447525 91027.4494447525 158163.112294889 40226.5347555269 85118.4435983839 126236.289071428 133737.778014285 174537.302541241 186559.122869812 939232.966613453 948444.207927739 978656.444727739 989694.463227739 1004507.02785631 1006510.33399917 1028526.86685631 69608.2473798306 117754.244006985 172149.159835714 172149.159835714 180289.326578571 47199.293412959 378938.56439153 378436.746120101 334401.089635714 326455.303092857 1423985.15747774 1462282.0238206 1537400.05376346 1589438.41016346
1984-09-30 9 9 30 1984 236581.133431298 287560.316088441 408922.02226457 24936.704476759 72850.7785054043 84874.5823054043 159928.764775156 45948.7587287782 84981.4929716355 109979.757242857 120018.106142857 165516.383385922 181772.915214493 965191.345161183 953744.731546898 976961.264618326 985041.927218326 995278.623261183 995595.978689755 1017313.00736118 116936.109181105 194122.042352921 294154.763271429 294154.763271429 299113.441842857 45212.4765984708 479931.893069899 481244.951155614 438480.0783 427812.968957143 1492862.18318976 1532458.22331833 1604563.36016118 1639272.12668976
1984-10-07 10 10 7 1984 333778.472505494 395517.987662637 814992.959822249 36121.3314184426 96737.7498153102 111488.826829596 192721.856032076 14693.7898142857 52584.0445142856 107629.3436 117870.006585714 134128.521885714 152451.830942857 1165262.74370275 1150846.87335989 1173178.77817418 1186311.34250275 1199679.93993132 1199515.31180275 1224949.36593132 65869.2727091224 136559.114162064 249530.623071429 249530.623071429 252117.069814286 48509.8965089067 422285.16986605 419448.805723193 373695.9345 374788.827257143 1614150.09658847 1646899.19334561 1719579.53690275 1752951.44368847
1984-10-14 10 11 14 1984 343015.104957252 393123.543657252 626798.928957224 31485.9189858428 108714.236384914 120440.519470628 206230.775370756 15925.5255714286 53712.6397571429 107099.756728572 117060.750242857 134913.976571429 153399.930285715 1186942.51514878 1175815.24043449 1201937.55914878 1212485.66020592 1230005.66333449 1230572.93616306 1269750.46382021 58019.2099914323 128315.68679574 196294.249928571 196294.249928571 200033.093571429 47587.6020458317 387380.05941726 386148.323660117 341932.623042858 336261.878228572 1654623.25982021 1709841.12092021 1792434.85467735 1834914.86226306
1984-10-21 10 12 21 1984 354550.347615023 401937.463515023 662352.994888676 32521.5944285236 123048.592871963 132555.371429106 221600.807300487 18236.2697857143 50156.2754857142 96053.804342857 105985.045785714 123318.6026 142167.531585714 1254680.03412826 1242392.42862826 1266680.03627112 1277150.78194255 1294956.40495684 1295192.43805684 1329774.26241398 55915.3892893293 153209.020462334 135624.863062857 135624.863062857 140345.525062857 48430.9967113111 324144.479831311 322057.867888454 277078.111462857 262848.687434285 1633825.60183398 1687734.37179112 1768927.7747197 1813177.0388197
1984-10-28 10 13 28 1984 328597.413690396 366926.01557611 649515.296460676 32341.3322317565 126450.199208475 146364.252351332 224822.151440232 16653.4595857143 56515.2848857143 109727.856371429 119323.891142857 152743.401242857 164102.742114286 1257426.75791658 1248677.66544516 1271568.9092023 1281220.48117373 1300083.29445944 1300115.0300023 1321016.85191658 47149.5617420287 115031.359076681 148269.402508572 148269.402508572 152851.221508571 51109.9147567181 354058.353151004 352277.195808146 306600.009294286 291815.213265714 1660691.2472823 1716010.26542515 1818833.4242823 1913337.90396801
1984-11-04 11 14 4 1984 161135.273598537 203520.07455568 365916.492015065 8677.46308483412 82159.856874227 86465.9733456555 156867.939959061 15451.4759 58102.0620285715 116884.221285715 125460.751742858 164150.345428572 187604.895071429 830925.116236138 830500.653350423 854006.773250423 865088.428121852 884264.629893281 884518.514236138 903748.269736138 46531.0010356153 102511.672090054 213822.186942857 213822.186942857 218350.452214286 44562.1245629891 434540.376020132 437581.037720132 400990.484828571 388145.523857142 1348761.90292185 1396551.66352185 1519798.62767899 1621949.38972185
1984-11-11 11 15 11 1984 619217.48 660491.536957143 1351499.85691797 134788.911437991 135615.988301772 155036.157058914 336435.519739763 15183.7072571429 57090.4916000001 107661.079142858 116513.312128572 166605.6 195371.886128571 1998406.39536698 1997876.80849555 2022051.35826698 2032583.59155269 2051335.33043841 2051666.57016698 2073155.49962412 50185.4307840928 108600.274486342 339990.804514286 339990.804514286 346381.549457143 68375.1808176752 586743.537846246 586717.752717675 527555.796685714 506271.164785714 2640075.27028127 2727108.01309556 2859324.2350527 2970456.15572413
1984-11-18 11 16 18 1984 408754.098779929 447227.494079929 491322.047408501 12769.5890571427 78331.6623285711 85067.5312999997 157131.871385714 18755.9393 57647.8470714286 108861.079357143 118302.403357143 166605.6 191127.257271429 944584.780326883 943073.375098311 966115.362684026 975576.521398311 991652.557326883 992021.483012597 1026504.13379831 48024.7664715904 104492.395935339 349350.806185714 349350.806185714 354706.179042857 43541.1634714286 550629.518485714 550097.948142857 515024.224199999 513334.306542857 1597561.42585546 1671294.99274117 1788284.10454117 1871286.4334126
1984-11-25 11 17 25 1984 78309.5042578455 111772.650729274 152346.542272132 14114.3826857145 75891.9924714286 82225.2167428571 156036.995157143 21969.1630142858 56136.4418428573 101151.325914286 110759.261514286 166605.6 194374.2 603620.352891909 604465.31172048 626467.960277623 634780.689034766 649192.592434766 649416.724706195 699263.345177623 44582.9245419777 78362.7098387163 394667.177914286 394667.177914286 399970.980514286 37067.1127285714 586752.500142857 585988.863642857 559961.752885715 553231.834328572 1316376.84380619 1404272.3966919 1508973.9029919 1607336.23460619
1984-12-02 12 18 2 1984 42654.4842850134 65839.2818135848 104372.181256442 222359.524528571 890568.105428572 899148.602828572 884930.463935414 28371.8087857143 50999.2508428572 88330.1666000001 97505.7054285715 166605.6 184631.388342857 914512.387913585 930862.142899299 948467.435299299 954693.552113585 966191.735985014 967157.686570728 1006819.18125644 44901.9352607848 79428.9377264967 309933.278485714 309933.278485714 314308.816457143 29791.7395285712 450557.434499999 454689.005485713 436794.127585714 416614.289271428 1508938.94034216 1588910.52487073 1683906.90547073 1748585.92528502
1984-12-09 12 19 9 1984 619217.48 640829.384685714 1233606.86931429 165271.056071429 64367.9270422108 68150.4070564965 247196.650385068 23563.8740428571 53026.3586428571 86310.9926857142 95105.7049999999 166605.6 181255.519971429 2242985.82436718 2258587.81062433 2276417.23529575 2281526.65769575 2293586.16398147 2293713.1061529 2303715.75256718 46883.0186768309 64783.5420002341 315280.717457143 315280.717457143 320096.586085714 32818.1044857147 498237.691728572 498382.485142858 483982.896342857 463737.603471429 2817325.76163861 2912141.64633861 3008502.65528147 3077110.93199575
1984-12-16 12 20 16 1984 351169.653247086 369199.4085328 408175.168107258 13981.4901000001 48152.8201862236 70645.3861862236 100169.204114149 29823.7098714286 50523.2176999999 97243.8871999999 105802.566414286 166605.6 175564.940442858 1307925.57871067 1317150.70432496 1328490.2104821 1333718.64116782 1345131.53576782 1345510.37881067 1362090.2164821 46712.4955918328 65901.7030160399 336434.440242857 336434.440242857 341260.226228571 31960.2786411968 492770.278284054 495628.460612626 474757.770728571 454627.5192 1884699.23542496 1958920.7362821 2050600.75265353 2114349.52436782
1984-12-23 12 21 23 1984 277684.114485128 295168.415127985 349357.504382149 13840.6636285714 64447.4712253442 76026.9774253442 109218.318339494 27064.7011142858 52484.8709428571 95801.9034714285 104687.855471429 166605.6 177949.0731 1253359.80064241 1268547.24137098 1286856.66612813 1292095.01417098 1303131.04919955 1303192.53681384 1317874.19232812 45671.4157288736 62511.2102153236 277418.231357143 277418.231357143 277364.677628571 34057.5704832149 441601.444911786 437225.906940357 421509.496757142 415307.1816 1763137.74291384 1842179.07934241 1931578.10357098 1998587.70231384
1984-12-30 12 22 30 1984 277684.114485243 293256.348670957 380087.094673181 15071.9376201553 55539.8988199941 58009.3207485656 129963.699593929 30559.5777714285 51328.5071 92162.2334000001 103007.855171429 166605.6 183758.660914286 1289707.276584 1323868.60499828 1341019.68244114 1346621.00575543 1355893.734684 1356459.02404114 1379300.68101257 45245.5773085826 61755.3656157106 311978.237528571 311978.237528571 315772.618371429 38334.2856646184 471946.925078904 473589.239421761 449030.162828571 425424.869357142 1903347.71674114 1986441.28529828 2076215.18562685 2121418.49948399
1985-01-06 1 23 6 1985 360681.527379355 374938.720007926 734632.672277585 194593.808692006 34890.4110725731 43338.0158868588 222864.387225867 97812.7567253441 120944.000525344 93516.9443857144 104646.202571429 235584.399096773 251793.327611059 1670375.23968285 1715128.3055257 1733070.78806856 1737940.2104257 1747677.07166856 1747667.15431142 1766696.57919713 45641.1141317314 66174.6424986385 548921.0452 548921.0452 553842.037814286 34852.2324466499 705487.018389507 705205.36544665 682767.680671429 661721.065342857 2512383.9405257 2594420.31881142 2681669.26001142 2708142.65316856
1985-01-13 1 24 13 1985 357685.542990818 371861.413290818 738323.279247984 10494.2841336629 45703.1978307361 52292.2899164504 121358.896647989 98486.2900951465 120586.128752289 80921.9008142857 91402.5638428571 235833.469580861 251903.555095147 1684339.92344631 1730302.90686059 1748310.84396059 1752801.42327488 1763412.99541774 1763349.52433202 1778289.03113202 45424.7090765326 66251.095168733 370619.5704 370619.5704 374971.306714286 35477.5576443639 510939.460815793 510786.733515793 487287.359828572 465572.314628572 2321807.80596059 2381181.03970345 2466646.84008917 2491206.18331774
1985-01-20 1 25 20 1985 361247.003313389 375139.237199104 762723.542363845 11743.958065688 62818.2500770386 72045.359162753 140592.828142727 101194.262232589 123185.00996116 87320.5796428571 97723.8872857143 238122.929246875 258804.585832589 1700646.57314076 1749388.40002647 1768792.70101218 1774199.64412647 1785237.66262647 1785606.58831218 1820676.34664075 44965.3163763648 64904.3286474394 374124.364414286 374124.364414286 378696.266057143 37141.786856455 533170.305270741 534191.793056455 509752.157228572 482687.689585714 2398336.61516933 2473214.64506933 2558277.80075504 2582839.12745504
1985-01-27 1 26 27 1985 339246.464501208 352079.524644065 753998.235127361 11874.059535754 71302.5396795773 68220.2250795773 149207.219215331 94856.5509271994 114028.785755771 77512.3134285713 86963.5547857142 228837.779398628 248031.832412914 1578151.26268376 1619585.98082662 1636746.97562662 1641566.81119804 1650813.75499804 1651004.16825519 1689983.34876947 44546.8140556398 64531.0156930117 313174.270885714 313174.270885714 317799.726257143 36946.5734403299 451418.713654616 452150.614611759 426491.977071429 408148.8333 2175003.60075519 2235727.5785409 2315064.45221233 2342077.34959805
1985-02-03 2 27 3 1985 297058.661106449 312025.936506449 742280.524629078 328387.120949092 84157.0996900715 81967.3472329286 441581.221184145 75126.2391616963 92787.0687616962 64536.443342857 74069.0070285713 208823.831218839 212027.137575982 1457394.34891778 1493346.75203206 1508930.88704635 1513375.84651778 1521656.83973206 1521444.60828921 1553069.07674635 44692.0012384164 58621.0526078707 270967.982357143 270967.982357143 275793.768342857 36360.6281724556 401987.800986742 400246.313072456 377631.1419 357348.163071428 1940746.50143206 1978962.04544635 2055061.89374635 2084050.32867492
1985-02-10 2 28 10 1985 154008.257153243 170467.103067529 1191312.05062942 6426.41954035648 64564.4748599113 64038.8549313398 161168.563643125 62636.4452702111 83395.4572416397 101682.896257143 113403.228928571 197629.244170211 205374.700098783 1629678.79827133 1671655.00411419 1690408.72647133 1694558.1486999 1704047.07601419 1703537.32385705 1721499.64111419 83062.4731960124 127374.06555082 351756.330528571 351756.330528571 358331.538314286 36188.2237388144 511748.873895958 512548.212881672 502210.572271429 490970.239685714 2254858.6486999 2359700.98147133 2449040.50155704 2484056.70615704
1985-02-17 2 29 17 1985 89902.8800132152 107161.064913215 397874.751080125 4939.95417993182 67927.7280734619 79215.6639734619 148136.596767679 53210.9251226941 73410.5981512655 91075.2910571427 102273.970742857 187763.393365551 203462.569722694 841205.50419907 885077.908727642 904511.961784785 910125.185927642 919996.923227642 920173.452184785 921930.807870499 82753.4863923178 128413.470475237 369913.027985713 369913.027985713 374784.433814285 33558.9768933771 522662.769964805 522529.877379091 517346.442742857 503712.060142857 1476550.64569907 1557508.01552764 1645611.83291336 1700077.95834193
1985-02-24 2 30 24 1985 44359.9114950828 63629.3364236543 100515.954580797 1592.92252691823 65588.6843142859 77668.0253142859 142768.86025549 32990.4565523777 54840.3778095204 95774.1348714286 105626.037457143 167798.79260952 175871.521323806 513204.617417236 552390.078960094 571334.214574379 576515.041945808 588197.688660094 588009.258874379 587806.944788665 82465.626053202 129689.365054553 514188.756228572 514188.756228572 520811.567328572 28095.2301049609 698125.33647639 696921.369319247 717107.800728572 700690.607714286 1331457.56017438 1433741.21480295 1529289.00046009 1598881.07900295
