"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
2012-04-01 4 35 1 2012 480370.489628571 2811870.32764136 0 480370.489628571 1568501.02544286
2012-04-08 4 36 8 2012 450709.657328571 1545591.30196071 0 450709.657328571 974927.908114283
2012-04-15 4 37 15 2012 513544.131357143 2049549.70679034 0 513544.131357143 1404421.88187143
2012-04-22 4 38 22 2012 646601.262557143 4127726.25646701 0 646601.262557143 3162529.4105563
2012-04-29 4 39 29 2012 552761.328442858 4225936.74071786 0 552761.328442857 3318186.18605714
2012-05-06 5 40 6 2012 53329.079771429 1790039.25 0 257936.105099999 1835068.65564285
2012-05-13 5 41 13 2012 53985.608814286 1933418.26962857 71689.5098142861 255452.798871429 2246767.90271429
2012-05-20 5 42 20 2012 63971.3626642853 1790039.25 194664.036414286 178430.636357143 2563082.00878571
2012-05-27 5 43 27 2012 110169.632858782 2407735.34056817 309291.033742857 118599.220714285 2073454.15275715
2012-06-03 6 44 3 2012 75143.0671385711 2261847.93758001 255886.539858774 142394.927442857 2978161.09117143
2012-06-10 6 45 10 2012 189730.343695503 2979249.11055082 1007878.13365448 193515.406457143 3576562.10011826
2012-06-17 6 46 17 2012 193303.175014286 764864.25 1398606.57156877 193303.175014286 3961828.8791
2012-06-24 6 47 24 2012 163299.202714286 442861.64676665 2152400 163299.202714286 4578358.26200909
2012-07-01 7 48 1 2012 164292.9219 52064.25 2152400 164292.9219 4386708.38184542
2012-07-08 7 49 8 2012 215898.881528571 69033.1498888233 2152400 215898.881528571 3765365.63344169
2012-07-15 7 50 15 2012 234811.594605306 9.31322574615479e-10 2152400 220411.27902857 3907899.31387143
2012-07-22 7 51 22 2012 305484.189570347 1.89174897968769e-09 2152400 205481.689585714 2899038.28807143
2012-07-29 7 52 29 2012 283464.651181488 1.45519152283669e-10 2152400 160867.466742857 2083837.14248571
2012-08-05 8 1 5 2012 152202.518915714 2.3283064365387e-09 2152400 98604.3151285716 1881596.36905714
2012-08-12 8 2 12 2012 154232.205228571 0 2105461.866752 95448.6120857144 1293261.98228963
2012-08-19 8 3 19 2012 146844.96424 17892.7449711328 1567745.50225195 113815.557514286 1106115.47195714
2012-08-26 8 4 26 2012 145241.922631428 623837.347310894 523841.421446528 119571.5916 820993.437571426
2012-09-02 9 5 2 2012 136173.689607143 420965.781254313 187651.011420424 131139.196971429 513687.639534711
2012-09-09 9 6 9 2012 135426.912614286 496424.348713627 123944.141565247 138759.6942 233387.61295653
2012-09-16 9 7 16 2012 133668.565192857 735861.81856171 135868.739155794 144130.934828571 187774.440557142
2012-09-23 9 8 23 2012 131123.573002857 1111607.63144343 129010.200341725 153155.729828571 212067.998614286
2012-09-30 9 9 30 2012 133071.936987143 1462073.81068895 115863.429210471 151285.31627143 280303.3827
2012-10-07 10 10 7 2012 133407.143658571 1623736.0176343 90182.8467514701 151620.522942858 298364.873528572
2012-10-14 10 11 14 2012 132601.457564285 1980095.04400787 44284.8784514377 149767.960628571 325580.085
2012-10-21 10 12 21 2012 132597.887315714 1961140.41948564 12917.3705109525 150347.134285714 342378.104528571
2012-10-28 10 13 28 2012 128222.349344285 2247852.32910238 4871.20863763988 158812.590342857 363900.319528571
2012-11-04 11 14 4 2012 132340.631071429 1039507.44601738 0 150448.291328571 544668.630989793
2012-11-11 11 15 11 2012 131805.490479999 1868742.54708294 27124.8713759258 153744.820842857 482483.123157143
2012-11-18 11 16 18 2012 126944.398702858 2628324.0939002 0 158336.5572 627925.1326
2012-11-25 11 17 25 2012 125286.811630001 1118024.04141786 0 161962.342971429 603905.2936
2012-12-02 12 18 2 2012 97758.427527145 1314376.06732857 0 264999.716742857 1803517.42151429
2012-12-09 12 19 9 2012 194663.836414286 2356142.51662312 0 194663.836414286 754113.065328571
2012-12-16 12 20 16 2012 174311.436085714 2336866.29738808 0 174311.436085714 610036.684228572
2012-12-23 12 21 23 2012 163781.186271429 2125155.3721137 0 163781.186271429 550730.321985714
2012-12-30 12 22 30 2012 149633.084571429 755400.206424756 0 149633.084571429 460476.717242871
2013-01-06 1 23 6 2013 404322.011114286 2683666.78050614 0 154322.011114286 1163558.16369464
2013-01-13 1 24 13 2013 138119.475078572 1875260.4036858 0 127705.808014286 522521.288726949
2013-01-20 1 25 20 2013 134638.086027143 1782499.27380751 0 129778.535657143 576689.560738568
2013-01-27 1 26 27 2013 180059.048937143 2060871.8006824 0 195332.266371429 625100.257955091
2013-02-03 2 27 3 2013 118517.421991428 2559318.68536907 0 186436.397014286 1096263.0140464
2013-02-10 2 28 10 2013 220156.610094287 2420595.62339929 0 252237.635071429 648181.666280307
2013-02-17 2 29 17 2013 253802.594028571 2227595.8310186 0 253802.594028571 625905.58537142
2013-02-24 2 30 24 2013 247399.948257143 1910386.5234769 0 247399.948257143 639229.991671428
2013-03-03 3 31 3 2013 339166.2301 2123769.08963461 0 252166.2301 879640.260442857
2013-03-10 3 32 10 2013 254270.614542857 3681229.76613214 0 254270.614542857 681637.509571429
2013-03-17 3 33 17 2013 244619.042571429 3685133.69841192 0 244619.042571429 991094.321442854
2013-03-24 3 34 24 2013 239206.149042857 3268535.5264652 0 239206.149042857 896066.2053
2013-03-31 3 35 31 2013 205336.244210193 2196882.40840602 0 237147.3057 1134235.50402857
2013-04-07 4 36 7 2013 277054.897004093 1676121.65620832 0 245243.835514286 1864298.64544286
2013-04-14 4 37 14 2013 201780.108742857 2136979.13617186 0 201780.108742857 1199793.0805
2013-04-21 4 38 21 2013 188556.222085714 1870878.5204158 0 188556.222085714 1108296.52697143
2013-04-28 4 39 28 2013 183097.791357143 2438110.94538799 0 183097.791357143 1313041.36518571
2013-05-05 5 40 5 2013 115132.627998571 1790039.25 0 10659.128701709 1690144.33224286
2013-05-12 5 41 12 2013 98045.6166828569 1790039.25 0 23638.1194697193 3138532.69005715
2013-05-19 5 42 19 2013 112705.454011428 1617758.57974286 710624.635842867 7921.51500000025 2356396.35204286
2013-05-26 5 43 26 2013 118095.934312857 323593.401809517 993143.623985714 12979.3671428564 1924100.73765715
2013-06-02 6 44 2 2013 123764.497308571 194743.714805065 1382781.9882788 1802.505642857 1708527.50258571
2013-06-09 6 45 9 2013 135985.061474285 401572.000822496 1919664.68648335 106163.324742857 1833032.59122857
2013-06-16 6 46 16 2013 139874.053904286 527214.460486094 2152400 109616.5485 2266465.83811415
2013-06-23 6 47 23 2013 121039.604259999 1486420.39664513 2152400 173343.50202857 3109348.19750079
2013-06-30 6 48 30 2013 121947.63748 407364.25 2152400 135919.363114286 2862414.0071
2013-07-07 7 49 7 2013 138428.103232858 774021.85 2152400 117530.5995 1643119.05412857
2013-07-14 7 50 14 2013 141923.773278572 492449.68121825 2152400 119510.103985714 829915.313576329
2013-07-21 7 51 21 2013 150717.295510001 688621.523906515 1076919.89447098 100976.546957143 606772.730968576
2013-07-28 7 52 28 2013 144248.005098572 922024.887316878 165837.585342858 109442.003014285 434292.247971124
2013-08-04 8 1 4 2013 150456.27067 768506.039507755 754030.540185406 74574.5587714287 1065475.64238571
2013-08-11 8 2 11 2013 124101.367019998 692887.886671427 763796.243414282 92388.1156714291 1051433.09814285
2013-08-18 8 3 18 2013 85703.8169571427 714655.522789284 538911.342457145 85703.8169571428 849899.372842859
2013-08-25 8 4 25 2013 98386.1332714291 713853.831696356 562229.032571431 98386.1332714291 884330.453371432
2013-09-01 9 5 1 2013 99933.2409857141 875089.670150509 587268.157224928 99933.2409857141 917380.819124926
2013-09-08 9 6 8 2013 128158.039414286 624464.799097496 696701.375512559 128158.039414286 588736.836344311
2013-09-15 9 7 15 2013 125869.113385714 237958.859772064 762290.409943245 125869.113385714 499913.642891636
2013-09-22 9 8 22 2013 135270.767957143 240858.008320762 575639.575593695 135270.767957142 272748.053378694
2013-09-29 9 9 29 2013 129575.870247143 362340.753162702 509051.9766883 153673.415871429 431151.116135125
2013-10-06 10 10 6 2013 137427.441897143 319247.083542423 356018.426859525 142482.670071429 344885.405966244
2013-10-13 10 11 13 2013 138157.756077143 501174.154509479 268280.799189969 140546.801957143 313546.363842856
2013-10-20 10 12 20 2013 138534.218954286 861474.970759668 214094.218969035 141139.859914286 323848.514442857
2013-10-27 10 13 27 2013 137094.417044285 1173372.71663856 133545.854474451 143936.554628571 315141.074871429
2013-11-03 11 14 3 2013 136626.516134286 540497.25 42593.3503090022 144688.2903 364831.001100001
2013-11-10 11 15 10 2013 133936.532182856 1074246.57925426 105333.857737574 149847.299485714 394652.210971429
2013-11-17 11 16 17 2013 133503.937064285 2409630.26701576 0 153584.159657144 408177.502642857
2013-11-24 11 17 24 2013 132445.358362857 875838.213046427 0 154327.961442857 374867.083471428
2013-12-01 12 18 1 2013 129986.647180001 1019629.73370358 0 156825.151971429 1189644.54242857
2013-12-08 12 19 8 2013 132802.779914285 2118871.50785767 0 142659.19902857 368168.900457143
2013-12-15 12 20 15 2013 131827.308665715 2695698.36176334 0 152348.456957143 374523.942914286
2013-12-22 12 21 22 2013 133384.928778571 2257435.20772066 0 145703.827671429 371382.124171427
2013-12-29 12 22 29 2013 135941.226755714 788425.748635704 0 141488.950885714 377973.011642856
2014-01-05 1 23 5 2014 136201.061512858 1801665.01905726 0 141603.992314286 635533.125699999
2014-01-12 1 24 12 2014 135076.631559999 1823008.31255284 0 144587.133342857 547675.349903218
2014-01-19 1 25 19 2014 137003.772400001 1769332.61635184 0 138567.297557143 519082.572722027
2014-01-26 1 26 26 2014 136335.739222857 1803058.26369881 0 139539.198557143 530152.004375442
2014-02-02 2 27 2 2014 133718.151978572 1996205.0434611 0 140709.4467 665068.206757143
2014-02-09 2 28 9 2014 126823.406945715 2313514.66251397 0 244478.294842857 562576.754842858
2014-02-16 2 29 16 2014 92867.7645185711 2705724.95256772 0 314233.018042857 643023.389042857
2014-02-23 2 30 23 2014 110524.627175715 2040919.25624446 0 258556.975042858 545819.919389777
2014-03-02 3 31 2 2014 204483.561241429 2278378.01298871 0 335751.699571429 808329.185828571
2014-03-09 3 32 9 2014 383733.778157143 2933447.72356441 0 383733.778157143 1412653.40498571
2014-03-16 3 33 16 2014 279163.180971429 3346834.71137979 0 279163.180971429 1041667.32592857
2014-03-23 3 34 23 2014 316501.023342857 1719620.44437359 0 229501.023342857 822513.567785715
2014-03-30 3 35 30 2014 208678.02694227 1334111.66252173 0 254169.4575 901348.623185715
2014-04-06 4 36 6 2014 302181.879686301 1090868.64170875 0 256690.449128571 937535.504742861
2014-04-13 4 37 13 2014 252279.291314286 1309962.69777689 0 252279.291314286 1184663.16044286
2014-04-20 4 38 20 2014 227680.196014286 1802954.75042632 0 227680.196014286 1386645.00642858
2014-04-27 4 39 27 2014 268083.591657143 2084184.76680096 0 268083.591657143 1496645.36491429
2014-05-04 5 40 4 2014 93453.4836314287 1790039.25 0 88726.157528571 2025602.90454286
2014-05-11 5 41 11 2014 87675.8297071431 1790039.25 0 103739.052771429 1776595.91792857
2014-05-18 5 42 18 2014 86164.4244785713 1790039.25 0 99185.0023714292 2673989.79718571
2014-05-25 5 43 25 2014 88410.7058714281 1790039.25 1102220.73071427 86695.0827857142 3176333.68854285
2014-06-01 6 44 1 2014 101924.295061428 936100.7754036 2152400 77834.9159142856 2667659.90322858
2014-06-08 6 45 8 2014 125468.497612857 121483.250000001 2152400 151979.531271429 2860520.27435714
2014-06-15 6 46 15 2014 136921.85503 121483.25 2152400 132908.453485714 2700025.3431
2014-06-22 6 47 22 2014 132279.540151428 542847.919487727 2152400 137767.958485714 3138318.94123059
2014-06-29 6 48 29 2014 126172.629969999 407364.25 2152400 170836.394142857 2885497.64758571
2014-07-06 7 49 6 2014 123551.075782857 375084.278896332 2152400 183193.421142858 2266778.00847143
2014-07-13 7 50 13 2014 166683.96536904 581431.316105237 2152400 144916.389514286 1475788.70123571
2014-07-20 7 51 20 2014 223323.162516388 622754.472000878 2043510.15005632 146179.860814286 1058548.36732906
2014-07-27 7 52 27 2014 168221.043846004 854496.753351278 1380152.19552563 136288.2888 758216.988354026
2014-08-03 8 1 3 2014 153694.287777143 665181.890814289 856471.962442856 102708.117514286 1132903.7536
2014-08-10 8 2 10 2014 145392.66646 686496.274785714 718297.392314284 125214.567814286 1016583.07167143
2014-08-17 8 3 17 2014 147633.592479999 693077.432985717 758822.827871428 115604.648742857 1056749.4989
2014-08-24 8 4 24 2014 149597.229194286 685464.954676185 535659.393171427 114525.640285714 855267.973857142
2014-08-31 8 5 31 2014 144294.418330001 478746.969143265 387327.375683328 115166.301557143 706672.154669042
2014-09-07 9 6 7 2014 146355.443491429 511649.804315019 83169.30576583 109989.441128571 332827.330932476
2014-09-14 9 7 14 2014 145387.707781429 583631.754811435 104100.591322217 113541.838457143 214601.041628571
2014-09-21 9 8 21 2014 142987.905700001 1240660.78096336 74313.2188072447 124377.542871429 471731.403075485
2014-09-28 9 9 28 2014 136981.160825714 892577.341192182 76076.8586208159 144821.182885714 289520.248769463
2014-10-05 10 10 5 2014 132789.292308571 852126.720357047 64788.7124494938 153619.862142857 260367.661371429
2014-10-12 10 11 12 2014 138370.582561428 1236443.22803299 37415.5823409613 138487.958614286 295223.204785714
2014-10-19 10 12 19 2014 137266.582364285 1774881.94823442 1866.38284711167 143783.827328571 286023.8643
2014-10-26 10 13 26 2014 133233.986602857 2048762.86521753 0 152868.12647143 337899.576042856
2014-11-02 11 14 2 2014 132761.523708571 1378521.34893192 0 149337.547328571 419203.469899996
2014-11-09 11 15 9 2014 132464.994730001 1223460.44865002 20048.4096505269 150188.456571429 527707.082665704
2014-11-16 11 16 16 2014 132001.655804286 2939874.200411 0 151122.671614286 428521.969085715
2014-11-23 11 17 23 2014 129995.771148572 1936913.49255405 0 158169.9456 426076.293885715
2014-11-30 11 18 30 2014 123212.298862857 1045781.60389177 0 166573.914042857 560796.525571428
2014-12-07 12 19 7 2014 115537.057822857 3656108.68919382 0 172802.014328571 1665521.70558571
2014-12-14 12 20 14 2014 119281.256838571 2627349.08490231 0 163088.954742857 668447.934328572
2014-12-21 12 21 21 2014 96807.9305114287 2590370.05186259 5230.51946624275 234837.066728571 604742.001905987
2014-12-28 12 22 28 2014 116661.884469999 1289075.38609591 1173.9369233856 183526.644342857 490712.165314285
2015-01-04 1 23 4 2015 415582.60914 2247173.51752944 6784.79412338557 170935.5678 660811.928962418
2015-01-11 1 24 11 2015 191579.538428571 2493479.10101421 0 191579.538428571 525169.442171428
2015-01-18 1 25 18 2015 212046.9801 2370122.55575747 0 212046.9801 567701.020014286
2015-01-25 1 26 25 2015 197589.456857143 2415098.45434304 0 197589.456857143 593964.1652
2015-02-01 2 27 1 2015 112441.057270001 2266472.8193788 0 220726.651071429 879547.975222187
2015-02-08 2 28 8 2015 283170.532429999 2079561.95668837 0 424884.938628571 1781490.57085667
2015-02-15 2 29 15 2015 337273.022157143 2069820.28170828 0 337273.022157143 1338876.66390347
2015-02-22 2 30 22 2015 289183.757371429 2112747.44768549 0 289183.757371429 964417.460137076
2015-03-01 3 31 1 2015 485464.076424211 1760779.52684693 0 278403.590157143 734575.217079298
2015-03-08 3 32 8 2015 303796.908632932 2598277.97281106 0 273857.3949 688536.129537645
2015-03-15 3 33 15 2015 191859.73625199 3179019.09801472 69785.8897473104 271810.452385714 1585654.37725715
2015-03-22 3 34 22 2015 183425.648113639 2069587.64888599 254300 271560.534985713 1678478.85664285
2015-03-29 3 35 29 2015 199809.773848656 746765.570718594 254300 268724.170842858 1637662.98158571
2015-04-05 4 36 5 2015 488321.191971429 767016.367956473 91300 251321.191971429 1029577.12371429
2015-04-12 4 37 12 2015 218954.987842857 1104178.53377707 91300 218954.987842857 780664.360257147
2015-04-19 4 38 19 2015 167876.548971429 1044566.99313912 91300 167876.548971429 768149.639014282
2015-04-26 4 39 26 2015 162443.903371429 1014768.00960847 91300 162443.903371429 876632.641857143
2015-05-03 5 40 3 2015 141197.822735714 123983.25 75301.3011716204 -38112.8733857138 971108.170785714
2015-05-10 5 41 10 2015 137535.739437143 688618.709752132 87439.5544571429 -25579.3174285708 1001390.69944172
2015-05-17 5 42 17 2015 117229.950687143 1495726.19059727 96254.1014857139 12556.8877285701 1161461.97378572
2015-05-24 5 43 24 2015 105440.593209999 2034060.61367732 379813.152141287 32653.4202428574 1487177.73442858
2015-05-31 5 44 31 2015 128178.316278572 2107385.77159221 998532.467108428 5053.41531428552 1607685.52454286
2015-06-07 6 45 7 2015 136795.507899999 1797407.02332653 1173108.5646002 133578.866828571 1627966.9655011
2015-06-14 6 46 14 2015 150367.212802857 1627466.69705254 295082.567100001 109045.308728571 976475.801220398
2015-06-21 6 47 21 2015 151964.700691429 1478642.30019081 434090.950338526 110209.606457143 868432.424642855
2015-06-28 6 48 28 2015 125965.555552857 1006727.61666429 789213.230685718 137464.487357143 979020.874142861
2015-07-05 7 49 5 2015 140003.574588572 939827.664732142 335598.261342859 139086.966985714 678085.084957145
2015-07-12 7 50 12 2015 135016.730722857 932897.911428571 134556.257442857 151953.746142857 332836.741151242
2015-07-19 7 51 19 2015 141557.624452858 905816.088410714 104512.032242857 127916.0559 201095.230489538
2015-07-26 7 52 26 2015 143624.401681429 885629.307946428 87285.9663571427 123484.980728571 209712.9765
