"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN"
1997-07-20 7 51 20 1997 19836029.1047836 7244573.4063962 1343140 543318 5869400 3016208 8990329 3125033 1420000 1792000 1540000
1997-07-27 7 52 27 1997 20075000 7327300 1424900 568459 5869400 2997777 8873258 3010711 1420000 1792000 1540000
1997-08-03 8 1 3 1997 19553612 7116541 1347699 593600 5770433 2891308 8756187 2896389 1392402 1792000 1540000
1997-08-10 8 2 10 1997 19814306 7221921 1386299 638280 5671467 2855269 8639117 2782067 1392402 1792000 1540000
1997-08-17 8 3 17 1997 20075000 7327300 1424900 682960 5572500 2819231 8522046 2667744 1392402 1792000 1540000
1997-08-24 8 4 24 1997 20073116 7321562 1423330 711282 5473533 2783192 8404975 2553422 1392402 1792000 1540000
1997-08-31 8 5 31 1997 20071231 7315823 1421759 711282 5374567 2747154 8287904 2439100 1392402 1792000 1540000
1997-09-07 9 6 7 1997 20040487 7239906 1410701 737712 5275600 2711115 8378948 2387014 1344394.45252057 1792000 1482126
1997-09-14 9 7 14 1997 20009744 7163989 1399644 764141 5176633 2675077 8469992 2334849 1268788.90504115 1792000 1424251
1997-09-21 9 8 21 1997 19979000 7088071 1388586 790571 5077667 2639038 8561036 2282683 1193183.35756172 1792000 1366377
1997-09-28 9 9 28 1997 19948256 7012154 1377528 817000 5414900 2603000 8652080 2230518 1117577.8100823 1792000 1308502
1997-10-05 10 10 5 1997 19891132 6937496 1361264 817000 5647133 2735008 8743124 2230875 1069779.27233605 1792000 1199292
1997-10-12 10 11 12 1997 19834008 6862838 1344999 817000 5654353 2743789 8834168 2231232 1021980.7345898 1792000 1090082
1997-10-19 10 12 19 1997 19776885 6788181 1328735 817000 5661572 2752570 8925212 2231589 974182.196843555 1792000 980873
1997-10-26 10 13 26 1997 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 926383.659097307 1792000 871663
1997-11-02 11 14 2 1997 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 878585.121351059 1792000 762453
1997-11-09 11 15 9 1997 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 942837.481182177 1790869 696602
1997-11-16 11 16 16 1997 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1007088.84101329 1789739 630751
1997-11-23 11 17 23 1997 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1071341.20084441 1788608 564899
1997-11-30 11 18 30 1997 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1135592.56067553 1787477 499048
1997-12-07 12 19 7 1997 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1199844.92050665 1769824 499048
1997-12-14 12 20 14 1997 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1264096.28033776 1752171 499048
1997-12-21 12 21 21 1997 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1997-12-28 12 22 28 1997 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1998-01-04 1 23 4 1998 15007814.8262717 4916142 650614.77893267 810693 3918291.46949067 2087089 7450294 2107940 1255979 1657718 499048
1998-01-11 1 24 11 1998 15003369.807221 4512824 653716.994156646 804386 3961112.49498646 2090699 7450294 2107940 1224283 1598571 499048
1998-01-18 1 25 18 1998 14997662.1847447 4109505 655945.441290543 779185 3894932.53692322 2094309 7450294 2107940 1192587 1539424 499048
1998-01-25 1 26 25 1998 14991139.8838163 3706187 615479 741641 3827397.06927412 2097919 7450294 2107940 1160891 1480277 499048
1998-02-01 2 27 1 1998 14985641.2146896 3302868 561727 704096 3759661.75813255 2101529 7450294 2107940 1129195 1421130 499048
1998-02-08 2 28 8 1998 15012214.1047022 1830404.74172909 515611 670000 3733663.40754974 2106438 7091088 2102386 1117691 1297560 499048
1998-02-15 2 29 15 1998 15038568.9930004 1886168.90004229 469496 626375 3707825.52691671 2111347 6731882 2096833 1106187 1173990 499048
1998-02-22 2 30 22 1998 15064621.812496 1939111.89009251 432603 582750 3681076.94943767 2116256 6372675 2091279 1094683 1050419 499048
1998-03-01 3 31 1 1998 15090848.9310342 2007308.36477828 437165 539125 3654063.84723335 2121165 6025496.09502201 2085725 1020000 926849 499048
1998-03-08 3 32 8 1998 15053595.0634545 1994798.99393586 444157 495500 3546051.69467749 2133463 6100270.09502201 2096634 996040.80349173 838337 499048
1998-03-15 3 33 15 1998 15015654.0072441 1986863.92019345 451148 413175 3436107.05365567 2145760 6132004.09502201 2107543 972081.60698346 749825 499048
1998-03-22 3 34 22 1998 14985436.644797 2027557.50391488 458140 330850 3351374.86214471 2158058 6157789.09502201 2118452 948122.410475189 661312 499048
1998-03-29 3 35 29 1998 14968720.0694337 2170188.10690094 465132 248525 3288116.02347698 2170356 6194481.09502201 2129361 924163.213966919 572800 499048
1998-04-05 4 36 5 1998 14997007.641994 2190206.8010425 477231 166200 3292467.10010756 2202389 6205192.09502201 2186386 899163.213966919 572800 499048
1998-04-12 4 37 12 1998 15049304.8624757 2275049.64567523 489330 191341 3315134.36060887 2234422 5790745.69836307 2243411 874163.213966919 572800 499048
1998-04-19 4 38 19 1998 15092715.9978283 2304196.83439913 501330 216482 3316023.5959755 2275033 5376299.30170414 1848106 851244.820950379 592932 630751
1998-04-26 4 39 26 1998 15195949.4613868 2450286.80468497 513330 241624 3423535.80484559 2315645 4961852.90504521 1713926.17926161 828326.427933838 613064 762453
1998-05-03 5 40 3 1998 15390860.3822482 2811578.59579109 558474 266765 3688680.91276451 2445721 4961852.90504521 2021209.22878107 1100514 774122 797600
1998-05-10 5 41 10 1998 15986944.5226571 3572790.85813352 603618 283646 4153469.69641724 2575796 4961852.90504521 2395745.21835158 1137486 935180 832747
1998-05-17 5 42 17 1998 16096398 4851501 648761 283646 4427457 2705872 5258163 2592503.19888464 1174458 1096237 867894
1998-05-24 5 43 24 1998 16175816 5268307 693905 283646 4601884 2835948 6019177.54677876 2754499.11112208 1211430 1257295 903041
1998-05-31 5 44 31 1998 16255235 5685114 739049 283646 4776310 2966024 8264839.90313654 2966061.68452556 1248402 1418353 938188
1998-06-07 6 45 7 1998 16999135 6059766 828751 390555 5004707 2988811.00771686 9050338 3127899.16504434 1287873 1511765 1088641
1998-06-14 6 46 14 1998 17743035 6434419 918454 417612 5233103 3004423.86628466 9069359 3230420.35903006 1327344 1605177 1239094
1998-06-21 6 47 21 1998 18486935 6809071 1008156 442753 5461500 3045090 9088379 3363744.91321864 1366815 1698588 1389547
1998-06-28 6 48 28 1998 19230835 7162378.32643075 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1998-07-05 7 49 5 1998 19441877 7219618 1179619 493035 5752127 3035462 9107400 3353678 1420000 1792000 1540000
1998-07-12 7 50 12 1998 19652918 7255512 1261379 518176 5869400 2999423 9107400 3239356 1420000 1792000 1540000
1998-07-19 7 51 19 1998 19863959 7291406 1343140 543318 5869400 2963385 8990329 3125033 1420000 1792000 1540000
1998-07-26 7 52 26 1998 20075000 7327300 1424900 568459 5869400 2927346 8873258 3010711 1420000 1792000 1540000
1998-08-02 8 1 2 1998 19553612 7116541 1347699 593600 5770433 2979346 8756187 2896389 1392402 1792000 1540000
1998-08-09 8 2 9 1998 19814306 7221921 1386299 638280 5671467 2960915 8639117 2782067 1392402 1792000 1540000
1998-08-16 8 3 16 1998 20075000 7327300 1424900 682960 5572500 2942485 8522046 2667744 1392402 1792000 1540000
1998-08-23 8 4 23 1998 20073116 7321562 1423330 711282 5473533 2924054 8404975 2553422 1392402 1792000 1540000
1998-08-30 8 5 30 1998 20071231 7315823 1421759 711282 5374567 2905623 8287904 2439100 1392402 1792000 1540000
1998-09-06 9 6 6 1998 20040487 7239906 1410701 737712 5275600 2887192 8378948 2387014 1350521.13877097 1792000 1482126
1998-09-13 9 7 13 1998 20009744 7163989 1399644 764141 5176633 2868762 8469992 2334849 1281042.27754194 1792000 1424251
1998-09-20 9 8 20 1998 19979000 7088071 1388586 790571 5077667 2801321 8561036 2282683 1211563.41631292 1792000 1366377
1998-09-27 9 9 27 1998 19948256 7012154 1377528 817000 5414900 2726227 8652080 2230518 1142084.55508389 1792000 1308502
1998-10-04 10 10 4 1998 19891132 6937496 1361264 817000 5647133 2735008 8743124 2230875 1101755.13791321 1792000 1199292
1998-10-11 10 11 11 1998 19834008 6862838 1344999 817000 5654353 2743789 8834168 2231232 1061425.72074253 1792000 1090082
1998-10-18 10 12 18 1998 19776885 6788181 1328735 817000 5661572 2752570 8925212 2231589 1021096.30357185 1792000 980873
1998-10-25 10 13 25 1998 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 980766.886401173 1792000 871663
1998-11-01 11 14 1 1998 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 940437.469230495 1792000 762453
1998-11-08 11 15 8 1998 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 996958.285576683 1790869 696602
1998-11-15 11 16 15 1998 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1053478.10192287 1789739 630751
1998-11-22 11 17 22 1998 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1109998.91826906 1788608 564899
1998-11-29 11 18 29 1998 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1166518.73461525 1787477 499048
1998-12-06 12 19 6 1998 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1223039.55096144 1769824 499048
1998-12-13 12 20 13 1998 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1279559.36730762 1752171 499048
1998-12-20 12 21 20 1998 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1998-12-27 12 22 27 1998 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1999-01-03 1 23 3 1999 16932925.4036188 4916142 522033.772127166 810693 3944820.80237081 2087089 7450294 2107940 1255979 1657718 499048
1999-01-10 1 24 10 1999 16889635.2370438 4512824 518468.039402675 804386 4020241.60474163 2090699 7450294 2107940 1224283 1598571 499048
1999-01-17 1 25 17 1999 16846285.7662723 4109505 514184.432608002 779185 4095662.40711244 2094309 7450294 2107940 1192587 1539424 499048
1999-01-24 1 26 24 1999 16699572 3706187 508302.376910453 741641 4171083.20948326 2092013.42345265 7450294 2107940 1160891 1480277 499048
1999-01-31 1 27 31 1999 16410739 3302868 500764.99858819 704096 4189501 2062368.73385059 7450294 2107940 1129195 1421130 499048
1999-02-07 2 28 7 1999 16085400 2855297.58210983 482233 670000 4163666 2037930.91913382 7091088 2102386 1117691 1297560 499048
1999-02-14 2 29 14 1999 15981813 2957872.51937692 391789 626375 4137831 2013390.36454553 6731882 2096833 1106187 1173990 499048
1999-02-21 2 30 21 1999 15955681 2972889.58428531 301344 582750 4111996 1988277.44170542 6372675 2003000 1094683 1050419 499048
1999-02-28 2 31 28 1999 15929549 2998369.40258773 210900 539125 4086162 1964258.57785901 6013469 1898000 995453.60560981 926849 499048
1999-03-07 3 32 7 1999 15932921 2877360.79095717 182900 495500 4060129 1955170.9618316 5698197 1790500 961248.707713489 838337 499048
1999-03-14 3 33 14 1999 15936293 2743382.29060799 154900 413175 4034096 1943813.13626045 5679362 1683000 927043.809817168 749825 499048
1999-03-21 3 34 21 1999 15939665 2622630.68502422 154900 330850 4008063 1940612.25090163 5705147 1575500 892838.911920846 661312 499048
1999-03-28 3 35 28 1999 15943036 2536880.6449141 154900 248525 3982030 1981790.28473625 5741839 1468000 858634.014024525 572800 499048
1999-04-04 4 36 4 1999 15902772 2548868.61261294 463393.789425019 166200 3945286 1990008.16423619 5752550 1468000 808634.014024525 572800 499048
1999-04-11 4 37 11 1999 15862508 2580452.85723532 464463.642715542 191341 3908542 1990852.10420151 5436800 1468000 758634.014024525 572800 499048
1999-04-18 4 38 18 1999 15860326 2617275.10222677 466341.18551272 216482 3906360 2006937.33521728 5121050 1848106 704952.054865997 592932 630751
1999-04-25 4 39 25 1999 15858144 2897358.96925113 496391.343848289 241624 3904178 2103738.80664018 4805300 1452800 651270.095707468 613064 762453
1999-05-02 5 40 2 1999 15937562 3264229.44452878 537539.230387952 266765 4078605 2201808.33912666 4805300 1452800 1100514 774122 797600
1999-05-09 5 41 9 1999 16016980 3524911.71708969 561719.829932204 283646 4253031 2258340.93999316 4805300 1452800 1137486 935180 832747
1999-05-16 5 42 16 1999 16096398 3703122.69883337 578753.374401873 283646 4427457 2302347.14410241 8831780 1452800 1174458 1096237 867894
1999-05-23 5 43 23 1999 16175816 4207205.99044188 622189.340141309 283646 4601884 2460648.58746082 8931549 1500182.81859968 1211430 1257295 903041
1999-05-30 5 44 30 1999 16255235 5307333.80866468 739049 283646 4776310 2759325.45459216 9031317 2008350.89596673 1248402 1418353 938188
1999-06-06 6 45 6 1999 16999135 5228304.35281827 828751 390555 5004707 2932724.73728707 6964163.83181619 2536004.6264895 1287873 1511765 1088641
1999-06-13 6 46 13 1999 17499729.8570885 5137836.99772604 868120.422070707 417612 5233103 2970093.49273479 8217961.68511586 2826175.29528728 1327344 1605177 1239094
1999-06-20 6 47 20 1999 17932615.8055598 5521454.68198162 1001261.18913306 442753 5461500 3031939.13015844 8114602.38998032 3187630.15936621 1366815 1698588 1389547
1999-06-27 6 48 27 1999 18515713.2777504 6199337.14757947 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1999-07-04 7 49 4 1999 18806852.4567406 6511671.45946309 1179619 493035 5752127 3053069 9107400 3353678 1420000 1792000 1540000
1999-07-11 7 50 11 1999 19111165.3076819 6787642.60892111 1248146.02252481 518176 5869400 3034638 9107400 3239356 1420000 1792000 1540000
1999-07-18 7 51 18 1999 19706227.3616283 7076088.8957121 1343140 543318 5869400 3016208 8990329 3125033 1420000 1792000 1540000
1999-07-25 7 52 25 1999 20075000 7327300 1424900 568459 5869400 2997777 8873258 3010711 1420000 1792000 1540000
1999-08-01 8 1 1 1999 19553612 7116541 1347699 593600 5770433 2921781.81768595 8688922 2896389 1392402 1792000 1540000
1999-08-08 8 2 8 1999 19814306 7221921 1386299 638280 5671467 2891837.7196807 8549430 2782067 1392402 1792000 1540000
1999-08-15 8 3 15 1999 20075000 7327300 1424900 682960 5572500 2861894.62167545 8409937 2667744 1392402 1792000 1540000
1999-08-22 8 4 22 1999 20073116 7321562 1423330 711282 5473533 2831950.52367021 8270445 2553422 1392402 1792000 1540000
1999-08-29 8 5 29 1999 20071231 7315823 1421759 711282 5374567 2802007.07952105 8130952 2439100 1392402 1792000 1540000
1999-09-05 9 6 5 1999 20040487 7239906 1410701 737712 5275600 2772062.9815158 8239435 2387014 1381394 1792000 1482126
1999-09-12 9 7 12 1999 20009744 7163989 1399644 764141 5176633 2742119.88351056 8347918 2334849 1358200 1792000 1424251
1999-09-19 9 8 19 1999 19979000 7088071 1388586 790571 5077667 2712175.78550531 8456401 2282683 1327300 1792000 1366377
1999-09-26 9 9 26 1999 19948256 7012154 1377528 817000 5414900 2682232.34135615 8564884 2230518 1296400 1792000 1308502
1999-10-03 10 10 3 1999 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1286140 1792000 1199292
1999-10-10 10 11 10 1999 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1275880 1792000 1090082
1999-10-17 10 12 17 1999 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1265620 1792000 980873
1999-10-24 10 13 24 1999 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1255360 1792000 871663
1999-10-31 10 14 31 1999 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453
1999-11-07 11 15 7 1999 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1263538 1790869 696602
1999-11-14 11 16 14 1999 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1281975 1789739 630751
1999-11-21 11 17 21 1999 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1300413 1788608 564899
1999-11-28 11 18 28 1999 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1318850 1787477 499048
1999-12-05 12 19 5 1999 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1329179 1769824 499048
1999-12-12 12 20 12 1999 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
1999-12-19 12 21 19 1999 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1999-12-26 12 22 26 1999 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
2000-01-02 1 23 2 2000 14292319.7489761 4916142 265321.298981745 810693 3816376.03692844 2087089 7450294 2107940 1255979 1657718 499048
2000-01-09 1 24 9 2000 14268306.7684235 4512824 269503.728956603 804386 3763352.07385687 2090699 7450294 2107940 1224283 1598571 499048
2000-01-16 1 25 16 2000 14243955.8790358 4109505 273353.354325925 779185 3710328.11078531 2094309 7450294 2107940 1192587 1539424 499048
2000-01-23 1 26 23 2000 14219272.1749385 3706187 276770.901868543 741641 3657304.14771374 2097919 7450294 2107940 1160891 1480277 499048
2000-01-30 1 27 30 2000 14194273.0229073 3302868 279831.249131753 704096 3604280.18464218 2101529 7450294 2107940 1129195 1421130 499048
2000-02-06 2 28 6 2000 14164731.4177008 1082274 279734.902829346 670000 3544202.11797966 2090187.70844103 7091088 2102386 1117691 1297560 499048
2000-02-13 2 29 13 2000 14157485.8507987 915366 285097.977527735 626375 3484124.05131714 2068441.10938824 6731882 2096833 1106187 1173990 499048
2000-02-20 2 30 20 2000 14149827.8914896 748457 289929.748054752 582750 3424045.98465462 2045577.79737551 6372675 2091279 1094683 1050419 499048
2000-02-27 2 31 27 2000 14141880.07549 581548 210900 539125 3363967.9179921 2023559.40467178 6557738.22466964 2085725 1083179 926849 499048
2000-03-05 3 32 5 2000 14132270.2733366 523135 182900 495500 3308541.26671228 2017667.68145171 6632512.22466964 2096634 1057047 838337 499048
2000-03-12 3 33 12 2000 14071241.8424428 464722 154900 413175 3253114.61543246 2015353.09241582 6664246.22466964 2091549.3474379 1030915 749825 499048
